2019 Federal Election Senate First Preferences By Division By Candidate By Vote Type  [Please Note: These results are not final. Event:24310 Phase:PostElection Generated:2019-06-26T08:52:07 Cycle:56a4f6ad-d221-4a9f-b794-6091d2603834 Created:2019-06-26T08:50:46 Environment:PROD Site:CANBERRA Server:VTR01 Version:10.7.10.55954]
StateAb,DivisionID,DivisionNm,Ticket,BallotPosition,CandidateID,CandidateDetails,PartyName,PartyAb,Elected,HistoricElected,OrdinaryVotes,AbsentVotes,ProvisionalVotes,PrePollVotes,PostalVotes,TotalVotes
NSW,249,Paterson,I,0,33817,I Ticket Votes,Australian People's Party,APEP,N,N,327,12,1,6,8,354
NSW,249,Paterson,I,1,33231,"GEORGANTIS, Steven",Australian People's Party,APEP,N,N,2,1,0,0,0,3
NSW,249,Paterson,I,2,33239,"TSANGARIS, Susan",Australian People's Party,APEP,N,N,2,0,0,0,0,2
NSW,249,Paterson,I,9998,0,Unapportioned,Australian People's Party,APEP,N,N,0,0,0,0,0,0
NSW,249,Paterson,J,0,33815,J Ticket Votes,Labor/Country Labor,ALPC,N,N,31270,1057,163,954,1439,34883
NSW,249,Paterson,J,1,33434,"SHELDON, Tony",Labor,ALP,Y,N,507,35,3,17,42,604
NSW,249,Paterson,J,2,33439,"AYRES, Tim",Labor,ALP,Y,N,19,5,0,0,1,25
NSW,249,Paterson,J,3,33441,"LI, Jason Yat-Sen",Labor,ALP,N,N,21,2,0,4,0,27
NSW,249,Paterson,J,4,33443,"PENGELLY, Simonne",Labor,ALP,N,N,40,1,1,0,2,44
NSW,249,Paterson,J,5,33447,"CHANDRALA, Aruna",Labor,ALP,N,N,17,3,0,2,0,22
NSW,249,Paterson,J,6,33472,"SHEAHAN, Charlie",Country Labor,CLR,N,N,31,0,0,0,1,32
NSW,249,Paterson,J,9998,0,Unapportioned,Labor/Country Labor,ALPC,N,N,0,0,0,0,0,0
NSW,249,Paterson,K,0,33803,K Ticket Votes,Socialist Alliance,SAL,N,N,88,6,0,3,7,104
NSW,249,Paterson,K,1,32697,"PRICE, Susan",Socialist Alliance,SAL,N,N,14,0,0,0,0,14
NSW,249,Paterson,K,2,32704,"McALEAR, Joel",Socialist Alliance,SAL,N,N,0,0,0,0,0,0
NSW,249,Paterson,K,9998,0,Unapportioned,Socialist Alliance,SAL,N,N,0,0,0,0,0,0
NSW,249,Paterson,L,0,33796,L Ticket Votes,The Together Party,TTP,N,N,76,3,1,0,2,82
NSW,249,Paterson,L,1,32344,"SWIVEL, Mark",The Together Party,TTP,N,N,7,0,1,0,0,8
NSW,249,Paterson,L,2,32362,"KINKEAD, Belinda",The Together Party,TTP,N,N,0,0,0,0,1,1
NSW,249,Paterson,L,3,32378,"McDOWELL, Kate",The Together Party,TTP,N,N,2,0,0,0,0,2
NSW,249,Paterson,L,9998,0,Unapportioned,The Together Party,TTP,N,N,0,0,0,0,0,0
NSW,249,Paterson,M,0,33789,M Ticket Votes,Australian Conservatives,ACP,N,N,445,13,3,15,15,491
NSW,249,Paterson,M,1,32115,"YORK, Sophie",Australian Conservatives,ACP,N,N,62,4,0,0,1,67
NSW,249,Paterson,M,2,32119,"BOSI, Riccardo",Australian Conservatives,ACP,N,N,9,0,0,0,0,9
NSW,249,Paterson,M,9998,0,Unapportioned,Australian Conservatives,ACP,N,N,0,0,0,0,0,0
NSW,249,Paterson,N,0,33818,N Ticket Votes,The Great Australian Party,GAP,N,N,224,2,2,9,15,252
NSW,249,Paterson,N,1,33282,"HOPKINS, Matthew",The Great Australian Party,GAP,N,N,18,0,0,1,1,20
NSW,249,Paterson,N,2,33301,"BURGE, Karen",The Great Australian Party,GAP,N,N,5,0,1,0,0,6
NSW,249,Paterson,N,9998,0,Unapportioned,The Great Australian Party,GAP,N,N,0,0,0,0,0,0
NSW,249,Paterson,O,0,33806,O Ticket Votes,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,FACN,N,N,452,17,3,24,21,517
NSW,249,Paterson,O,1,32973,"THOMSON, Carolyn",FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,FACN,N,N,34,1,0,0,4,39
NSW,249,Paterson,O,2,32975,"YOUNG, Gary",FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,FACN,N,N,0,0,0,0,0,0
NSW,249,Paterson,O,3,32976,"SWANN, Paul",FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,FACN,N,N,5,1,0,0,0,6
NSW,249,Paterson,O,4,32978,"WHARTON, Ian",FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,FACN,N,N,3,0,0,0,1,4
NSW,249,Paterson,O,9998,0,Unapportioned,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,FACN,N,N,0,0,0,0,0,0
NSW,249,Paterson,P,0,33816,P Ticket Votes,Christian Democratic Party (Fred Nile Group),CDP,N,N,1172,32,4,52,57,1317
NSW,249,Paterson,P,1,33078,"NILE, Silvana",Christian Democratic Party (Fred Nile Group),CDP,N,N,90,2,0,3,8,103
NSW,249,Paterson,P,2,33083,"WRIGHT, Annie",Christian Democratic Party (Fred Nile Group),CDP,N,N,7,1,0,0,3,11
NSW,249,Paterson,P,9998,0,Unapportioned,Christian Democratic Party (Fred Nile Group),CDP,N,N,0,0,0,0,0,0
NSW,249,Paterson,Q,0,33794,Q Ticket Votes,Independents For Climate Action Now,ICAN,N,N,259,11,1,7,14,292
NSW,249,Paterson,Q,1,32154,"BOWER, Rod",Independents For Climate Action Now,ICAN,N,N,57,1,0,0,1,59
NSW,249,Paterson,Q,2,32159,"TAIT, Jim",Independents For Climate Action Now,ICAN,N,N,3,0,0,0,0,3
NSW,249,Paterson,Q,3,32162,"SCHNEIDER, Annette",Independents For Climate Action Now,ICAN,N,N,2,0,0,0,1,3
NSW,249,Paterson,Q,9998,0,Unapportioned,Independents For Climate Action Now,ICAN,N,N,0,0,0,0,0,0
NSW,249,Paterson,R,0,33808,R Ticket Votes,Liberal Democrats,LDP,N,N,1691,70,1,77,60,1899
NSW,249,Paterson,R,1,32979,"SPENDER, Duncan",Liberal Democrats,LDP,N,Y,20,1,0,1,1,23
NSW,249,Paterson,R,2,32980,"NEVILLE, Codie",Liberal Democrats,LDP,N,N,2,1,0,0,0,3
NSW,249,Paterson,R,9998,0,Unapportioned,Liberal Democrats,LDP,N,N,0,0,0,0,0,0
NSW,249,Paterson,S,0,33791,S Ticket Votes,Pauline Hanson's One Nation,ON,N,N,10774,421,76,391,470,12132
NSW,249,Paterson,S,1,32110,"McCULLOCH, Kate",Pauline Hanson's One Nation,ON,N,N,389,23,1,11,30,454
NSW,249,Paterson,S,2,32111,"REED, Barry",Pauline Hanson's One Nation,ON,N,N,40,3,2,2,2,49
NSW,249,Paterson,S,9998,0,Unapportioned,Pauline Hanson's One Nation,ON,N,N,0,0,0,0,0,0
NSW,249,Paterson,T,0,33795,T Ticket Votes,The Women's Party,TWP,N,N,391,19,4,11,14,439
NSW,249,Paterson,T,1,32136,"De VENDRE, Divvi",The Women's Party,TWP,N,N,11,0,0,3,0,14
NSW,249,Paterson,T,2,32138,"LLOYD, Penelope",The Women's Party,TWP,N,N,4,0,0,0,0,4
NSW,249,Paterson,T,9998,0,Unapportioned,The Women's Party,TWP,N,N,0,0,0,0,0,0
NSW,249,Paterson,U,0,33810,U Ticket Votes,Seniors United Party of Australia,SUN,N,N,156,6,1,7,20,190
NSW,249,Paterson,U,1,32984,"GERANTONIS, Paul",Seniors United Party of Australia,SUN,N,N,8,0,0,0,0,8
NSW,249,Paterson,U,2,32987,"DUCKER, Helen",Seniors United Party of Australia,SUN,N,N,2,0,0,0,0,2
NSW,249,Paterson,U,9998,0,Unapportioned,Seniors United Party of Australia,SUN,N,N,0,0,0,0,0,0
NSW,249,Paterson,V,0,33812,V Ticket Votes,Socialist Equality Party,SEP,N,N,42,6,0,2,0,50
NSW,249,Paterson,V,1,33015,"PHILLIPS, Richard",Socialist Equality Party,SEP,N,N,0,0,0,0,0,0
NSW,249,Paterson,V,2,33017,"DAVIS, John",Socialist Equality Party,SEP,N,N,1,0,0,0,0,1
NSW,249,Paterson,V,9998,0,Unapportioned,Socialist Equality Party,SEP,N,N,0,0,0,0,0,0
NSW,249,Paterson,W,0,33811,W Ticket Votes,Australian Workers Party,AWP,N,N,248,12,2,14,8,284
NSW,249,Paterson,W,1,33000,"PTOLEMY, Mark",Australian Workers Party,AWP,N,N,12,3,0,1,2,18
NSW,249,Paterson,W,2,33005,"NGUYEN, Maria",Australian Workers Party,AWP,N,N,3,0,0,0,0,3
NSW,249,Paterson,W,9998,0,Unapportioned,Australian Workers Party,AWP,N,N,0,0,0,0,0,0
NSW,249,Paterson,X,0,33814,X Ticket Votes,Australian Better Families,ABFA,N,N,349,11,4,8,5,377
NSW,249,Paterson,X,1,33024,"DRURY, Jewell",Australian Better Families,ABFA,N,N,14,0,1,1,1,17
NSW,249,Paterson,X,2,33039,"MOUJALLI, Peter",Australian Better Families,ABFA,N,N,1,0,0,0,0,1
NSW,249,Paterson,X,9998,0,Unapportioned,Australian Better Families,ABFA,N,N,0,0,0,0,0,0
NSW,249,Paterson,Y,0,33798,Y Ticket Votes,Involuntary Medication Objectors (Vaccination/Fluoride) Party,IMO,N,N,46,4,0,3,3,56
NSW,249,Paterson,Y,1,33312,"O'NEILL, Michael",Involuntary Medication Objectors (Vaccination/Fluoride) Party,IMO,N,N,10,1,0,0,0,11
NSW,249,Paterson,Y,2,33315,"BURNUM BURNUM, Marelle",Involuntary Medication Objectors (Vaccination/Fluoride) Party,IMO,N,N,2,1,0,0,0,3
NSW,249,Paterson,Y,9998,0,Unapportioned,Involuntary Medication Objectors (Vaccination/Fluoride) Party,IMO,N,N,0,0,0,0,0,0
NSW,249,Paterson,Z,0,33802,Z Ticket Votes,United Australia Party,UAPP,N,N,2149,64,9,79,108,2409
NSW,249,Paterson,Z,1,32933,"BURSTON, Brian",United Australia Party,UAPP,N,Y,70,2,1,2,4,79
NSW,249,Paterson,Z,2,32935,"BERNIER, Christine Pamela",United Australia Party,UAPP,N,N,5,0,0,0,0,5
NSW,249,Paterson,Z,3,32939,"MOORE, Wayne",United Australia Party,UAPP,N,N,4,1,0,0,0,5
NSW,249,Paterson,Z,9998,0,Unapportioned,United Australia Party,UAPP,N,N,0,0,0,0,0,0
NSW,249,Paterson,AA,0,33819,AA Ticket Votes,Democratic Labour Party,DLP,N,N,499,23,5,16,16,559
NSW,249,Paterson,AA,1,33424,"HANNA, Daniel John",Democratic Labour Party,DLP,N,N,12,1,1,0,0,14
NSW,249,Paterson,AA,2,33427,"O'BRIEN, Benedict Raymond Thomas",Democratic Labour Party,DLP,N,N,0,0,0,0,0,0
NSW,249,Paterson,AA,9998,0,Unapportioned,Democratic Labour Party,DLP,N,N,0,0,0,0,0,0
NSW,249,Paterson,AB,0,33792,AB Ticket Votes,Climate Action! Immigration Action! Accountable Politicians!,SOL,N,N,99,9,1,4,4,117
NSW,249,Paterson,AB,1,32123,"DEBENHAM, Nick",Climate Action! Immigration Action! Accountable Politicians!,SOL,N,N,7,1,0,0,0,8
NSW,249,Paterson,AB,2,32126,"FORSYTH, Guy",Climate Action! Immigration Action! Accountable Politicians!,SOL,N,N,0,0,0,0,0,0
NSW,249,Paterson,AB,9998,0,Unapportioned,Climate Action! Immigration Action! Accountable Politicians!,SOL,N,N,0,0,0,0,0,0
NSW,249,Paterson,AC,0,33799,AC Ticket Votes,Animal Justice Party,AJP,N,N,1107,63,2,48,58,1278
NSW,249,Paterson,AC,1,32897,"POLLARD, Angela",Animal Justice Party,AJP,N,N,39,2,0,1,4,46
NSW,249,Paterson,AC,2,32905,"DELLO-IACOVO, Michael Armando",Animal Justice Party,AJP,N,N,3,0,0,0,0,3
NSW,249,Paterson,AC,3,32913,"BELLENGER, Carol",Animal Justice Party,AJP,N,N,2,0,0,0,0,2
NSW,249,Paterson,AC,9998,0,Unapportioned,Animal Justice Party,AJP,N,N,0,0,0,0,0,0
NSW,249,Paterson,AD,0,33820,AD Ticket Votes,VOTEFLUX.ORG | Upgrade Democracy!,FLUX,N,N,46,2,0,2,2,52
NSW,249,Paterson,AD,1,33401,"RUSHTON, Ben",VOTEFLUX.ORG | Upgrade Democracy!,FLUX,N,N,4,0,0,0,0,4
NSW,249,Paterson,AD,2,33405,"COTTERILL, Joanne",VOTEFLUX.ORG | Upgrade Democracy!,FLUX,N,N,1,0,0,0,0,1
NSW,249,Paterson,AD,9998,0,Unapportioned,VOTEFLUX.ORG | Upgrade Democracy!,FLUX,N,N,0,0,0,0,0,0
NSW,249,Paterson,AE,0,33805,AE Ticket Votes,Science Party,FUT,N,N,265,12,2,10,14,303
NSW,249,Paterson,AE,1,32777,"LEONG, Andrea",Science Party,FUT,N,N,16,2,0,0,0,18
NSW,249,Paterson,AE,2,32790,"SLAVICH, Eve",Science Party,FUT,N,N,1,0,0,0,0,1
NSW,249,Paterson,AE,3,32803,"FURNESS, Peter",Science Party,FUT,N,N,2,0,0,0,0,2
NSW,249,Paterson,AE,4,32816,"PARKER, Greg",Science Party,FUT,N,N,2,0,0,0,1,3
NSW,249,Paterson,AE,9998,0,Unapportioned,Science Party,FUT,N,N,0,0,0,0,0,0
NSW,249,Paterson,AF,0,33793,AF Ticket Votes,Citizens Electoral Council,CEC,N,N,38,0,0,0,2,40
NSW,249,Paterson,AF,1,32141,"LAWLER, Ann",Citizens Electoral Council,CEC,N,N,9,0,0,0,0,9
NSW,249,Paterson,AF,2,32142,"BUTLER, Robert",Citizens Electoral Council,CEC,N,N,0,0,0,0,0,0
NSW,249,Paterson,AF,9998,0,Unapportioned,Citizens Electoral Council,CEC,N,N,0,0,0,0,0,0
NSW,249,Paterson,AG,0,33807,AG Ticket Votes,Sustainable Australia,SPP,N,N,234,11,1,14,8,268
NSW,249,Paterson,AG,1,32971,"BOURKE, William",Sustainable Australia,SPP,N,N,22,1,0,2,1,26
NSW,249,Paterson,AG,2,32972,"GRZIC, Warren",Sustainable Australia,SPP,N,N,0,0,0,0,0,0
NSW,249,Paterson,AG,9998,0,Unapportioned,Sustainable Australia,SPP,N,N,0,0,0,0,0,0
NSW,249,Paterson,AH,0,33801,AH Ticket Votes,Australian Democrats,AUD,N,N,145,4,2,1,11,163
NSW,249,Paterson,AH,1,32662,"MAILLER, Pete",Australian Democrats,AUD,N,N,8,0,0,0,0,8
NSW,249,Paterson,AH,2,32673,"BUCKMAN, Chris",Australian Democrats,AUD,N,N,1,0,0,0,0,1
NSW,249,Paterson,AH,9998,0,Unapportioned,Australian Democrats,AUD,N,N,0,0,0,0,0,0
NSW,249,Paterson,AI,0,33790,AI Ticket Votes,The Small Business Party,TSBP,N,N,305,20,3,11,13,352
NSW,249,Paterson,AI,1,32112,"VITHOULKAS, Angela",The Small Business Party,TSBP,N,N,5,0,0,0,0,5
NSW,249,Paterson,AI,2,32113,"DOUSKOU, Fiona",The Small Business Party,TSBP,N,N,2,0,0,0,0,2
NSW,249,Paterson,AI,9998,0,Unapportioned,The Small Business Party,TSBP,N,N,0,0,0,0,0,0
NSW,249,Paterson,UG,1,33659,"CARMICHAEL, John William",Independent,IND,N,N,18,0,0,0,2,20
NSW,249,Paterson,UG,2,32363,"HADDAD, Chifley",Independent,IND,N,N,0,0,0,0,0,0
NSW,249,Paterson,UG,3,32078,"BAKER, Phil",Independent,IND,N,N,6,0,0,0,0,6
NSW,249,Paterson,UG,4,33667,"DOYLE, Graeme Barry",Independent,IND,N,N,2,0,0,0,0,2
NSW,249,Paterson,UG,5,33666,"ROMANOUS, John John",Independent,IND,N,N,0,0,0,0,0,0
NSW,249,Paterson,UG,6,33662,"FARAJ, Hussein",Independent,IND,N,N,1,0,0,0,0,1
NSW,249,Paterson,UG,7,33154,"BARBER, Russell",Love Australia or Leave,LAOL,N,N,3,0,0,0,1,4
NSW,249,Paterson,UG,8,33126,"LAZARUS, Sandra",Independent,IND,N,N,11,1,0,1,0,13
NSW,249,Paterson,UG,9,33665,"WAGNER, Glenn",Independent,IND,N,N,0,0,0,0,0,0
NSW,249,Paterson,UG,10,33664,"O'BRIEN, David J",Independent,IND,N,N,6,0,0,0,1,7
NSW,249,Paterson,UG,11,33655,"BELL, Wayne Lyndsay",Independent,IND,N,N,3,0,0,0,0,3
NSW,249,Paterson,UG,12,32173,"KIRKWOOD, Michael",Independent,IND,N,N,1,0,0,0,1,2
NSW,249,Paterson,UG,13,32177,"JOHNSTONE, Pamela",Independent,IND,N,N,4,0,0,1,2,7
NSW,249,Paterson,UG,14,33627,"CROSSMAN, Carolyn J",Independent,IND,N,N,5,1,0,0,0,6
NSW,144,Reid,A,0,33821,A Ticket Votes,Rise Up Australia Party,RUA,N,N,334,27,5,28,14,408
NSW,144,Reid,A,1,33408,"NICHOLS, Maree",Rise Up Australia Party,RUA,N,N,28,2,1,3,0,34
NSW,144,Reid,A,2,33412,"SHIGROV, Vladimir",Rise Up Australia Party,RUA,N,N,7,0,0,3,0,10
NSW,144,Reid,A,3,33418,"TOOP, Leo",Rise Up Australia Party,RUA,N,N,4,0,1,0,0,5
NSW,144,Reid,A,9998,0,Unapportioned,Rise Up Australia Party,RUA,N,N,0,0,0,0,0,0
NSW,144,Reid,B,0,33823,B Ticket Votes,Help End Marijuana Prohibition (HEMP) Party,HMP,N,N,906,127,15,88,72,1208
NSW,144,Reid,B,1,33634,"KATELARIS, Andrew",Help End Marijuana Prohibition (HEMP) Party,HMP,N,N,49,6,1,8,2,66
NSW,144,Reid,B,2,33636,"BALDERSTONE, Michael",Help End Marijuana Prohibition (HEMP) Party,HMP,N,N,4,0,1,0,1,6
NSW,144,Reid,B,9998,0,Unapportioned,Help End Marijuana Prohibition (HEMP) Party,HMP,N,N,0,0,0,0,0,0
NSW,144,Reid,C,0,33809,C Ticket Votes,Health Australia Party,NMP,N,N,257,22,3,35,26,343
NSW,144,Reid,C,1,32981,"KNIGHT, Molly",Health Australia Party,NMP,N,N,21,0,1,2,0,24
NSW,144,Reid,C,2,32994,"FAIRBAIRN, Jason",Health Australia Party,NMP,N,N,6,1,0,1,0,8
NSW,144,Reid,C,9998,0,Unapportioned,Health Australia Party,NMP,N,N,0,0,0,0,0,0
NSW,144,Reid,D,0,33813,D Ticket Votes,Liberal & Nationals,LPNP,N,N,32502,1595,236,2207,3162,39702
NSW,144,Reid,D,1,33033,"HUGHES, Hollie",Liberal,LP,Y,N,545,34,5,44,55,683
NSW,144,Reid,D,2,33051,"BRAGG, Andrew",Liberal,LP,Y,N,65,5,1,5,5,81
NSW,144,Reid,D,3,33055,"DAVEY, Perin",The Nationals,NP,Y,N,28,3,0,1,3,35
NSW,144,Reid,D,4,33058,"MOLAN, Jim",Liberal,LP,N,Y,2464,46,12,84,365,2971
NSW,144,Reid,D,5,33071,"FARRAWAY, Sam",The Nationals,NP,N,N,24,0,0,1,4,29
NSW,144,Reid,D,6,33062,"FENELEY, Michael",Liberal,LP,N,N,38,3,1,3,5,50
NSW,144,Reid,D,9998,0,Unapportioned,Liberal & Nationals,LPNP,N,N,0,0,0,0,0,0
NSW,144,Reid,E,0,33822,E Ticket Votes,Pirate Party,PIR,N,N,207,16,4,22,22,271
NSW,144,Reid,E,1,33544,"AUGUST, John",Pirate Party,PIR,N,N,9,3,0,1,1,14
NSW,144,Reid,E,2,33546,"JOYCE, Sara",Pirate Party,PIR,N,N,5,1,0,1,1,8
NSW,144,Reid,E,9998,0,Unapportioned,Pirate Party,PIR,N,N,0,0,0,0,0,0
NSW,144,Reid,F,0,33797,F Ticket Votes,Affordable Housing Party,AAHP,N,N,218,28,5,22,29,302
NSW,144,Reid,F,1,32180,"POTTS, Andrew",Affordable Housing Party,AAHP,N,N,13,1,0,0,0,14
NSW,144,Reid,F,2,32182,"ZIEBELL, Anthony John",Affordable Housing Party,AAHP,N,N,0,0,0,0,1,1
NSW,144,Reid,F,9998,0,Unapportioned,Affordable Housing Party,AAHP,N,N,0,0,0,0,0,0
NSW,144,Reid,G,0,33800,G Ticket Votes,The Greens,GRN,N,N,5826,554,55,597,516,7548
NSW,144,Reid,G,1,32442,"FARUQI, Mehreen",The Greens,GRN,Y,Y,441,29,2,41,30,543
NSW,144,Reid,G,2,32448,"JACOBS, Rachael",The Greens,GRN,N,N,37,1,0,0,0,38
NSW,144,Reid,G,3,32456,"STEER, Louise",The Greens,GRN,N,N,10,0,0,2,1,13
NSW,144,Reid,G,4,32457,"CLARK, Philippa",The Greens,GRN,N,N,17,3,1,2,2,25
NSW,144,Reid,G,5,32460,"CHIA, Roz",The Greens,GRN,N,N,9,0,0,2,1,12
NSW,144,Reid,G,6,32462,"ELLSMORE, Sylvie",The Greens,GRN,N,N,8,1,0,2,3,14
NSW,144,Reid,G,9998,0,Unapportioned,The Greens,GRN,N,N,0,0,0,0,0,0
NSW,144,Reid,H,0,33804,H Ticket Votes,"Shooters, Fishers and Farmers",ASP,N,N,410,50,3,41,51,555
NSW,144,Reid,H,1,32748,"COOKE, Brett","Shooters, Fishers and Farmers",ASP,N,N,19,3,0,1,0,23
NSW,144,Reid,H,2,32755,"BORSAK, Wayne","Shooters, Fishers and Farmers",ASP,N,N,3,0,0,0,0,3
NSW,144,Reid,H,9998,0,Unapportioned,"Shooters, Fishers and Farmers",ASP,N,N,0,0,0,0,0,0
NSW,144,Reid,I,0,33817,I Ticket Votes,Australian People's Party,APEP,N,N,173,12,1,6,8,200
NSW,144,Reid,I,1,33231,"GEORGANTIS, Steven",Australian People's Party,APEP,N,N,8,0,0,0,1,9
NSW,144,Reid,I,2,33239,"TSANGARIS, Susan",Australian People's Party,APEP,N,N,1,0,0,0,0,1
NSW,144,Reid,I,9998,0,Unapportioned,Australian People's Party,APEP,N,N,0,0,0,0,0,0
NSW,144,Reid,J,0,33815,J Ticket Votes,Labor/Country Labor,ALPC,N,N,24890,1407,225,1466,1929,29917
NSW,144,Reid,J,1,33434,"SHELDON, Tony",Labor,ALP,Y,N,758,47,6,45,59,915
NSW,144,Reid,J,2,33439,"AYRES, Tim",Labor,ALP,Y,N,41,6,1,5,1,54
NSW,144,Reid,J,3,33441,"LI, Jason Yat-Sen",Labor,ALP,N,N,125,4,1,9,17,156
NSW,144,Reid,J,4,33443,"PENGELLY, Simonne",Labor,ALP,N,N,53,2,2,8,6,71
NSW,144,Reid,J,5,33447,"CHANDRALA, Aruna",Labor,ALP,N,N,110,6,1,11,5,133
NSW,144,Reid,J,6,33472,"SHEAHAN, Charlie",Country Labor,CLR,N,N,24,3,1,4,1,33
NSW,144,Reid,J,9998,0,Unapportioned,Labor/Country Labor,ALPC,N,N,0,0,0,0,0,0
NSW,144,Reid,K,0,33803,K Ticket Votes,Socialist Alliance,SAL,N,N,92,10,0,8,7,117
NSW,144,Reid,K,1,32697,"PRICE, Susan",Socialist Alliance,SAL,N,N,10,0,1,1,0,12
NSW,144,Reid,K,2,32704,"McALEAR, Joel",Socialist Alliance,SAL,N,N,1,0,0,0,0,1
NSW,144,Reid,K,9998,0,Unapportioned,Socialist Alliance,SAL,N,N,0,0,0,0,0,0
NSW,144,Reid,L,0,33796,L Ticket Votes,The Together Party,TTP,N,N,42,2,0,5,6,55
NSW,144,Reid,L,1,32344,"SWIVEL, Mark",The Together Party,TTP,N,N,3,0,0,1,0,4
NSW,144,Reid,L,2,32362,"KINKEAD, Belinda",The Together Party,TTP,N,N,2,0,0,0,0,2
NSW,144,Reid,L,3,32378,"McDOWELL, Kate",The Together Party,TTP,N,N,3,0,0,0,0,3
NSW,144,Reid,L,9998,0,Unapportioned,The Together Party,TTP,N,N,0,0,0,0,0,0
NSW,144,Reid,M,0,33789,M Ticket Votes,Australian Conservatives,ACP,N,N,291,21,3,16,25,356
NSW,144,Reid,M,1,32115,"YORK, Sophie",Australian Conservatives,ACP,N,N,84,1,1,5,14,105
NSW,144,Reid,M,2,32119,"BOSI, Riccardo",Australian Conservatives,ACP,N,N,8,1,0,0,4,13
NSW,144,Reid,M,9998,0,Unapportioned,Australian Conservatives,ACP,N,N,0,0,0,0,0,0
NSW,144,Reid,N,0,33818,N Ticket Votes,The Great Australian Party,GAP,N,N,55,5,0,1,9,70
NSW,144,Reid,N,1,33282,"HOPKINS, Matthew",The Great Australian Party,GAP,N,N,3,1,0,0,0,4
NSW,144,Reid,N,2,33301,"BURGE, Karen",The Great Australian Party,GAP,N,N,1,0,0,0,0,1
NSW,144,Reid,N,9998,0,Unapportioned,The Great Australian Party,GAP,N,N,0,0,0,0,0,0
NSW,144,Reid,O,0,33806,O Ticket Votes,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,FACN,N,N,104,6,1,6,8,125
NSW,144,Reid,O,1,32973,"THOMSON, Carolyn",FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,FACN,N,N,18,2,0,2,2,24
NSW,144,Reid,O,2,32975,"YOUNG, Gary",FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,FACN,N,N,1,0,0,0,0,1
NSW,144,Reid,O,3,32976,"SWANN, Paul",FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,FACN,N,N,1,0,0,0,0,1
NSW,144,Reid,O,4,32978,"WHARTON, Ian",FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,FACN,N,N,0,0,0,0,0,0
NSW,144,Reid,O,9998,0,Unapportioned,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,FACN,N,N,0,0,0,0,0,0
NSW,144,Reid,P,0,33816,P Ticket Votes,Christian Democratic Party (Fred Nile Group),CDP,N,N,1068,74,7,70,138,1357
NSW,144,Reid,P,1,33078,"NILE, Silvana",Christian Democratic Party (Fred Nile Group),CDP,N,N,91,9,0,5,10,115
NSW,144,Reid,P,2,33083,"WRIGHT, Annie",Christian Democratic Party (Fred Nile Group),CDP,N,N,8,1,0,1,0,10
NSW,144,Reid,P,9998,0,Unapportioned,Christian Democratic Party (Fred Nile Group),CDP,N,N,0,0,0,0,0,0
NSW,144,Reid,Q,0,33794,Q Ticket Votes,Independents For Climate Action Now,ICAN,N,N,222,18,2,16,21,279
NSW,144,Reid,Q,1,32154,"BOWER, Rod",Independents For Climate Action Now,ICAN,N,N,63,2,0,6,6,77
NSW,144,Reid,Q,2,32159,"TAIT, Jim",Independents For Climate Action Now,ICAN,N,N,0,0,0,0,1,1
NSW,144,Reid,Q,3,32162,"SCHNEIDER, Annette",Independents For Climate Action Now,ICAN,N,N,5,0,0,0,1,6
NSW,144,Reid,Q,9998,0,Unapportioned,Independents For Climate Action Now,ICAN,N,N,0,0,0,0,0,0
NSW,144,Reid,R,0,33808,R Ticket Votes,Liberal Democrats,LDP,N,N,1601,115,13,165,112,2006
NSW,144,Reid,R,1,32979,"SPENDER, Duncan",Liberal Democrats,LDP,N,Y,42,6,1,5,0,54
NSW,144,Reid,R,2,32980,"NEVILLE, Codie",Liberal Democrats,LDP,N,N,6,1,0,0,0,7
NSW,144,Reid,R,9998,0,Unapportioned,Liberal Democrats,LDP,N,N,0,0,0,0,0,0
NSW,144,Reid,S,0,33791,S Ticket Votes,Pauline Hanson's One Nation,ON,N,N,988,92,7,76,136,1299
NSW,144,Reid,S,1,32110,"McCULLOCH, Kate",Pauline Hanson's One Nation,ON,N,N,90,2,0,2,18,112
NSW,144,Reid,S,2,32111,"REED, Barry",Pauline Hanson's One Nation,ON,N,N,11,1,0,0,1,13
NSW,144,Reid,S,9998,0,Unapportioned,Pauline Hanson's One Nation,ON,N,N,0,0,0,0,0,0
NSW,144,Reid,T,0,33795,T Ticket Votes,The Women's Party,TWP,N,N,200,23,0,18,21,262
NSW,144,Reid,T,1,32136,"De VENDRE, Divvi",The Women's Party,TWP,N,N,12,0,0,0,2,14
NSW,144,Reid,T,2,32138,"LLOYD, Penelope",The Women's Party,TWP,N,N,2,0,0,0,1,3
