2025 Federal Election Senate First Preferences By Polling Place for Division 319 [Event:31496 Phase:FinalResults Generated:2025-06-16T10:39:34 Cycle:194a421d-c559-4a18-a78a-90c7cf2acb4e Created:2025-06-16T10:36:42 Environment:PROD Site:CANBERRA Server:Internal Version:10.11.386.0]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceNm,Group,CandidateID,BallotPosition,CandidateDetails,PartyNm,OrdinaryVotes
TAS,319,Clark,8445,Cascades,K,41724,3,"FALLS, Bailey",Australian Labor Party,0
TAS,319,Clark,8445,Cascades,K,41728,4,"O'DONNELL, Saxon",Australian Labor Party,3
TAS,319,Clark,8445,Cascades,K,41730,5,"LUCKMAN, Greg",Australian Labor Party,2
TAS,319,Clark,8445,Cascades,K,41734,6,"MEYERS, Amelia Louise",Australian Labor Party,6
TAS,319,Clark,8445,Cascades,L,42121,0,L Above-the-line Votes,"Shooters, Fishers and Farmers Party",5
TAS,319,Clark,8445,Cascades,L,42012,1,"BIGG, Phillip","Shooters, Fishers and Farmers Party",0
TAS,319,Clark,8445,Cascades,L,42014,2,"ROACH, Melanie","Shooters, Fishers and Farmers Party",0
TAS,319,Clark,8445,Cascades,UG,42066,1,"EDWARDS, Fenella",Independent,5
TAS,319,Clark,8445,Cascades,ZZ,0,99,INFORMAL,,7
TAS,319,Clark,8446,Chigwell,A,42122,0,A Above-the-line Votes,Sustainable Australia Party - Universal Basic Income,9
TAS,319,Clark,8446,Chigwell,A,42009,1,"BILIC, Dennis",Sustainable Australia Party - Universal Basic Income,4
TAS,319,Clark,8446,Chigwell,A,42013,2,"RICHARDSON, Pierre",Sustainable Australia Party - Universal Basic Income,0
TAS,319,Clark,8446,Chigwell,B,42111,0,B Above-the-line Votes,Liberal,130
TAS,319,Clark,8446,Chigwell,B,40691,1,"CHANDLER, Claire",Liberal,10
TAS,319,Clark,8446,Chigwell,B,40692,2,"COLBECK, Richard Mansell",Liberal,11
TAS,319,Clark,8446,Chigwell,B,40693,3,"MARTIN, Jacki",Liberal,1
TAS,319,Clark,8446,Chigwell,C,42115,0,C Above-the-line Votes,Trumpet of Patriots,35
TAS,319,Clark,8446,Chigwell,C,41393,1,"MOORE, Wayne Leslie",Trumpet of Patriots,10
TAS,319,Clark,8446,Chigwell,C,41401,2,"KELLY, Matt",Trumpet of Patriots,2
TAS,319,Clark,8446,Chigwell,C,41419,3,"SMITH, Greg",Trumpet of Patriots,0
TAS,319,Clark,8446,Chigwell,D,42113,0,D Above-the-line Votes,Legalise Cannabis Party,48
TAS,319,Clark,8446,Chigwell,D,40841,1,"OWEN, Matt",Legalise Cannabis Party,3
TAS,319,Clark,8446,Chigwell,D,40847,2,"HESTER, Gail",Legalise Cannabis Party,0
TAS,319,Clark,8446,Chigwell,E,42119,0,E Above-the-line Votes,Animal Justice Party,18
TAS,319,Clark,8446,Chigwell,E,41753,1,"DAVIES, Casey",Animal Justice Party,2
TAS,319,Clark,8446,Chigwell,E,41757,2,"LUCAS, Kate Elizabeth",Animal Justice Party,1
TAS,319,Clark,8446,Chigwell,F,42112,0,F Above-the-line Votes,The Greens,100
TAS,319,Clark,8446,Chigwell,F,41165,1,"McKIM, Nick",The Greens,25
TAS,319,Clark,8446,Chigwell,F,41168,2,"BLEYER, Vanessa",The Greens,0
TAS,319,Clark,8446,Chigwell,F,41169,3,"JORDAN, Scott",The Greens,1
TAS,319,Clark,8446,Chigwell,F,41171,4,"HOARE, Trenton",The Greens,0
TAS,319,Clark,8446,Chigwell,G,42117,0,G Above-the-line Votes,Jacqui Lambie Network,45
TAS,319,Clark,8446,Chigwell,G,41773,1,"LAMBIE, Jacqui",Jacqui Lambie Network,20
TAS,319,Clark,8446,Chigwell,G,41779,2,"HANNAN, Christine",Jacqui Lambie Network,0
TAS,319,Clark,8446,Chigwell,H,42120,0,H Above-the-line Votes,Libertarian,7
TAS,319,Clark,8446,Chigwell,H,41698,1,"ABRAHAM, Chrysten",Libertarian,0
TAS,319,Clark,8446,Chigwell,H,41701,2,"ARMSTRONG, Nicole",Libertarian,0
TAS,319,Clark,8446,Chigwell,I,42118,0,I Above-the-line Votes,Pauline Hanson's One Nation,48
TAS,319,Clark,8446,Chigwell,I,41175,1,"HANSON, Lee",Pauline Hanson's One Nation,10
TAS,319,Clark,8446,Chigwell,I,41177,2,"DUNN, James",Pauline Hanson's One Nation,1
TAS,319,Clark,8446,Chigwell,J,42114,0,J Above-the-line Votes,Citizens Party,3
TAS,319,Clark,8446,Chigwell,J,40837,1,"STAGGARD, Daryl",Citizens Party,0
TAS,319,Clark,8446,Chigwell,J,40840,2,"WILLIAMS, Ray",Citizens Party,0
TAS,319,Clark,8446,Chigwell,K,42116,0,K Above-the-line Votes,Australian Labor Party,390
TAS,319,Clark,8446,Chigwell,K,41721,1,"BROWN, Carol",Australian Labor Party,37
TAS,319,Clark,8446,Chigwell,K,41722,2,"DOWLING, Richard",Australian Labor Party,3
TAS,319,Clark,8446,Chigwell,K,41724,3,"FALLS, Bailey",Australian Labor Party,4
TAS,319,Clark,8446,Chigwell,K,41728,4,"O'DONNELL, Saxon",Australian Labor Party,1
TAS,319,Clark,8446,Chigwell,K,41730,5,"LUCKMAN, Greg",Australian Labor Party,1
TAS,319,Clark,8446,Chigwell,K,41734,6,"MEYERS, Amelia Louise",Australian Labor Party,6
TAS,319,Clark,8446,Chigwell,L,42121,0,L Above-the-line Votes,"Shooters, Fishers and Farmers Party",26
TAS,319,Clark,8446,Chigwell,L,42012,1,"BIGG, Phillip","Shooters, Fishers and Farmers Party",1
TAS,319,Clark,8446,Chigwell,L,42014,2,"ROACH, Melanie","Shooters, Fishers and Farmers Party",1
TAS,319,Clark,8446,Chigwell,UG,42066,1,"EDWARDS, Fenella",Independent,3
TAS,319,Clark,8446,Chigwell,ZZ,0,99,INFORMAL,,64
TAS,319,Clark,8447,Claremont,A,42122,0,A Above-the-line Votes,Sustainable Australia Party - Universal Basic Income,8
TAS,319,Clark,8447,Claremont,A,42009,1,"BILIC, Dennis",Sustainable Australia Party - Universal Basic Income,0
TAS,319,Clark,8447,Claremont,A,42013,2,"RICHARDSON, Pierre",Sustainable Australia Party - Universal Basic Income,0
TAS,319,Clark,8447,Claremont,B,42111,0,B Above-the-line Votes,Liberal,109
TAS,319,Clark,8447,Claremont,B,40691,1,"CHANDLER, Claire",Liberal,8
TAS,319,Clark,8447,Claremont,B,40692,2,"COLBECK, Richard Mansell",Liberal,8
TAS,319,Clark,8447,Claremont,B,40693,3,"MARTIN, Jacki",Liberal,7
TAS,319,Clark,8447,Claremont,C,42115,0,C Above-the-line Votes,Trumpet of Patriots,37
TAS,319,Clark,8447,Claremont,C,41393,1,"MOORE, Wayne Leslie",Trumpet of Patriots,3
TAS,319,Clark,8447,Claremont,C,41401,2,"KELLY, Matt",Trumpet of Patriots,2
TAS,319,Clark,8447,Claremont,C,41419,3,"SMITH, Greg",Trumpet of Patriots,0
TAS,319,Clark,8447,Claremont,D,42113,0,D Above-the-line Votes,Legalise Cannabis Party,41
TAS,319,Clark,8447,Claremont,D,40841,1,"OWEN, Matt",Legalise Cannabis Party,12
TAS,319,Clark,8447,Claremont,D,40847,2,"HESTER, Gail",Legalise Cannabis Party,0
TAS,319,Clark,8447,Claremont,E,42119,0,E Above-the-line Votes,Animal Justice Party,13
TAS,319,Clark,8447,Claremont,E,41753,1,"DAVIES, Casey",Animal Justice Party,2
TAS,319,Clark,8447,Claremont,E,41757,2,"LUCAS, Kate Elizabeth",Animal Justice Party,0
TAS,319,Clark,8447,Claremont,F,42112,0,F Above-the-line Votes,The Greens,87
TAS,319,Clark,8447,Claremont,F,41165,1,"McKIM, Nick",The Greens,22
TAS,319,Clark,8447,Claremont,F,41168,2,"BLEYER, Vanessa",The Greens,5
TAS,319,Clark,8447,Claremont,F,41169,3,"JORDAN, Scott",The Greens,2
TAS,319,Clark,8447,Claremont,F,41171,4,"HOARE, Trenton",The Greens,0
TAS,319,Clark,8447,Claremont,G,42117,0,G Above-the-line Votes,Jacqui Lambie Network,38
TAS,319,Clark,8447,Claremont,G,41773,1,"LAMBIE, Jacqui",Jacqui Lambie Network,13
TAS,319,Clark,8447,Claremont,G,41779,2,"HANNAN, Christine",Jacqui Lambie Network,0
TAS,319,Clark,8447,Claremont,H,42120,0,H Above-the-line Votes,Libertarian,4
TAS,319,Clark,8447,Claremont,H,41698,1,"ABRAHAM, Chrysten",Libertarian,2
TAS,319,Clark,8447,Claremont,H,41701,2,"ARMSTRONG, Nicole",Libertarian,0
TAS,319,Clark,8447,Claremont,I,42118,0,I Above-the-line Votes,Pauline Hanson's One Nation,32
TAS,319,Clark,8447,Claremont,I,41175,1,"HANSON, Lee",Pauline Hanson's One Nation,7
TAS,319,Clark,8447,Claremont,I,41177,2,"DUNN, James",Pauline Hanson's One Nation,0
TAS,319,Clark,8447,Claremont,J,42114,0,J Above-the-line Votes,Citizens Party,4
TAS,319,Clark,8447,Claremont,J,40837,1,"STAGGARD, Daryl",Citizens Party,1
TAS,319,Clark,8447,Claremont,J,40840,2,"WILLIAMS, Ray",Citizens Party,1
TAS,319,Clark,8447,Claremont,K,42116,0,K Above-the-line Votes,Australian Labor Party,352
TAS,319,Clark,8447,Claremont,K,41721,1,"BROWN, Carol",Australian Labor Party,37
TAS,319,Clark,8447,Claremont,K,41722,2,"DOWLING, Richard",Australian Labor Party,8
TAS,319,Clark,8447,Claremont,K,41724,3,"FALLS, Bailey",Australian Labor Party,0
TAS,319,Clark,8447,Claremont,K,41728,4,"O'DONNELL, Saxon",Australian Labor Party,0
TAS,319,Clark,8447,Claremont,K,41730,5,"LUCKMAN, Greg",Australian Labor Party,2
TAS,319,Clark,8447,Claremont,K,41734,6,"MEYERS, Amelia Louise",Australian Labor Party,7
TAS,319,Clark,8447,Claremont,L,42121,0,L Above-the-line Votes,"Shooters, Fishers and Farmers Party",19
TAS,319,Clark,8447,Claremont,L,42012,1,"BIGG, Phillip","Shooters, Fishers and Farmers Party",3
TAS,319,Clark,8447,Claremont,L,42014,2,"ROACH, Melanie","Shooters, Fishers and Farmers Party",1
TAS,319,Clark,8447,Claremont,UG,42066,1,"EDWARDS, Fenella",Independent,1
TAS,319,Clark,8447,Claremont,ZZ,0,99,INFORMAL,,39
TAS,319,Clark,8448,Collinsvale,A,42122,0,A Above-the-line Votes,Sustainable Australia Party - Universal Basic Income,6
TAS,319,Clark,8448,Collinsvale,A,42009,1,"BILIC, Dennis",Sustainable Australia Party - Universal Basic Income,0
TAS,319,Clark,8448,Collinsvale,A,42013,2,"RICHARDSON, Pierre",Sustainable Australia Party - Universal Basic Income,0
TAS,319,Clark,8448,Collinsvale,B,42111,0,B Above-the-line Votes,Liberal,35
TAS,319,Clark,8448,Collinsvale,B,40691,1,"CHANDLER, Claire",Liberal,7
TAS,319,Clark,8448,Collinsvale,B,40692,2,"COLBECK, Richard Mansell",Liberal,2
TAS,319,Clark,8448,Collinsvale,B,40693,3,"MARTIN, Jacki",Liberal,3
TAS,319,Clark,8448,Collinsvale,C,42115,0,C Above-the-line Votes,Trumpet of Patriots,7
TAS,319,Clark,8448,Collinsvale,C,41393,1,"MOORE, Wayne Leslie",Trumpet of Patriots,1
TAS,319,Clark,8448,Collinsvale,C,41401,2,"KELLY, Matt",Trumpet of Patriots,1
TAS,319,Clark,8448,Collinsvale,C,41419,3,"SMITH, Greg",Trumpet of Patriots,0
TAS,319,Clark,8448,Collinsvale,D,42113,0,D Above-the-line Votes,Legalise Cannabis Party,16
TAS,319,Clark,8448,Collinsvale,D,40841,1,"OWEN, Matt",Legalise Cannabis Party,1
TAS,319,Clark,8448,Collinsvale,D,40847,2,"HESTER, Gail",Legalise Cannabis Party,0
TAS,319,Clark,8448,Collinsvale,E,42119,0,E Above-the-line Votes,Animal Justice Party,2
TAS,319,Clark,8448,Collinsvale,E,41753,1,"DAVIES, Casey",Animal Justice Party,2
TAS,319,Clark,8448,Collinsvale,E,41757,2,"LUCAS, Kate Elizabeth",Animal Justice Party,0
TAS,319,Clark,8448,Collinsvale,F,42112,0,F Above-the-line Votes,The Greens,60
TAS,319,Clark,8448,Collinsvale,F,41165,1,"McKIM, Nick",The Greens,32
TAS,319,Clark,8448,Collinsvale,F,41168,2,"BLEYER, Vanessa",The Greens,5
TAS,319,Clark,8448,Collinsvale,F,41169,3,"JORDAN, Scott",The Greens,0
TAS,319,Clark,8448,Collinsvale,F,41171,4,"HOARE, Trenton",The Greens,2
TAS,319,Clark,8448,Collinsvale,G,42117,0,G Above-the-line Votes,Jacqui Lambie Network,10
TAS,319,Clark,8448,Collinsvale,G,41773,1,"LAMBIE, Jacqui",Jacqui Lambie Network,7
TAS,319,Clark,8448,Collinsvale,G,41779,2,"HANNAN, Christine",Jacqui Lambie Network,0
TAS,319,Clark,8448,Collinsvale,H,42120,0,H Above-the-line Votes,Libertarian,0
TAS,319,Clark,8448,Collinsvale,H,41698,1,"ABRAHAM, Chrysten",Libertarian,0
TAS,319,Clark,8448,Collinsvale,H,41701,2,"ARMSTRONG, Nicole",Libertarian,0
TAS,319,Clark,8448,Collinsvale,I,42118,0,I Above-the-line Votes,Pauline Hanson's One Nation,11
TAS,319,Clark,8448,Collinsvale,I,41175,1,"HANSON, Lee",Pauline Hanson's One Nation,4
TAS,319,Clark,8448,Collinsvale,I,41177,2,"DUNN, James",Pauline Hanson's One Nation,0
