2019 Federal Election Senate First Preferences By Polling Place for Division 196 [Please Note: These results are not final. Event:24310 Phase:PostElection Generated:2019-06-02T08:28:02 Cycle:42335a69-4947-4dd8-af79-1a4b275410c1 Created:2019-06-02T08:25:56 Environment:PROD Site:CANBERRA Server:VTR01 Version:10.7.10.55954]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceNm,Ticket,CandidateID,BallotPosition,CandidateDetails,PartyNm,OrdinaryVotes
TAS,196,Lyons,8500,Bridgewater,P,33021,2,"SWANSON, Kim","Shooters, Fishers and Farmers",1
TAS,196,Lyons,8500,Bridgewater,P,0,9998,Unapportioned,"Shooters, Fishers and Farmers",0
TAS,196,Lyons,8500,Bridgewater,UG,32970,1,"BECK, Greg",Australian Better Families,2
TAS,196,Lyons,8500,Bridgewater,UG,32178,2,"MAV, Steve",Independent,73
TAS,196,Lyons,8500,Bridgewater,UG,33619,3,"FLANNERY, Francis",Independent,1
TAS,196,Lyons,8500,Bridgewater,UG,32969,4,"STREET, Karen",Love Australia or Leave,0
TAS,196,Lyons,8500,Bridgewater,ZZ,0,99,INFORMAL,,163
TAS,196,Lyons,8509,Gagebrook,A,33691,0,A Ticket Votes,Australian Conservatives,13
TAS,196,Lyons,8509,Gagebrook,A,32091,1,"STRINGER, Justin",Australian Conservatives,1
TAS,196,Lyons,8509,Gagebrook,A,32093,2,"FRAME, Nigel",Australian Conservatives,1
TAS,196,Lyons,8509,Gagebrook,A,0,9998,Unapportioned,Australian Conservatives,0
TAS,196,Lyons,8509,Gagebrook,B,33693,0,B Ticket Votes,The Nationals,13
TAS,196,Lyons,8509,Gagebrook,B,32463,1,"MARTIN, Steve",The Nationals,1
TAS,196,Lyons,8509,Gagebrook,B,32466,2,"HILDITCH, Wendy",The Nationals,0
TAS,196,Lyons,8509,Gagebrook,B,0,9998,Unapportioned,The Nationals,0
TAS,196,Lyons,8509,Gagebrook,C,33686,0,C Ticket Votes,Sustainable Australia,3
TAS,196,Lyons,8509,Gagebrook,C,32848,1,"DUDLEY, Todd William",Sustainable Australia,2
TAS,196,Lyons,8509,Gagebrook,C,32854,2,"MACLAY, Christopher Brian",Sustainable Australia,0
TAS,196,Lyons,8509,Gagebrook,C,0,9998,Unapportioned,Sustainable Australia,0
TAS,196,Lyons,8509,Gagebrook,D,33699,0,D Ticket Votes,The Greens,28
TAS,196,Lyons,8509,Gagebrook,D,32818,1,"McKIM, Nick",The Greens,11
TAS,196,Lyons,8509,Gagebrook,D,32826,2,"HUTCHINSON, Helen",The Greens,0
TAS,196,Lyons,8509,Gagebrook,D,32835,3,"MARSH, Simone",The Greens,1
TAS,196,Lyons,8509,Gagebrook,D,0,9998,Unapportioned,The Greens,0
TAS,196,Lyons,8509,Gagebrook,E,33698,0,E Ticket Votes,Liberal,99
TAS,196,Lyons,8509,Gagebrook,E,32199,1,"COLBECK, Richard",Liberal,5
TAS,196,Lyons,8509,Gagebrook,E,32204,2,"CHANDLER, Claire",Liberal,1
TAS,196,Lyons,8509,Gagebrook,E,32226,3,"DENISON, Tanya",Liberal,3
TAS,196,Lyons,8509,Gagebrook,E,0,9998,Unapportioned,Liberal,0
TAS,196,Lyons,8509,Gagebrook,F,33684,0,F Ticket Votes,Animal Justice Party,11
TAS,196,Lyons,8509,Gagebrook,F,32804,1,"BEVIS, Karen Louise",Animal Justice Party,0
TAS,196,Lyons,8509,Gagebrook,F,32809,2,"TURNER, Isobel Bertoz",Animal Justice Party,0
TAS,196,Lyons,8509,Gagebrook,F,0,9998,Unapportioned,Animal Justice Party,0
TAS,196,Lyons,8509,Gagebrook,G,33685,0,G Ticket Votes,Citizens Electoral Council,1
TAS,196,Lyons,8509,Gagebrook,G,32886,1,"WILLIAMS, Ray",Citizens Electoral Council,1
TAS,196,Lyons,8509,Gagebrook,G,32890,2,"KUCINA, Steve",Citizens Electoral Council,0
TAS,196,Lyons,8509,Gagebrook,G,0,9998,Unapportioned,Citizens Electoral Council,0
TAS,196,Lyons,8509,Gagebrook,H,33688,0,H Ticket Votes,Liberal Democrats,8
TAS,196,Lyons,8509,Gagebrook,H,33009,1,"MEAD, Clinton",Liberal Democrats,1
TAS,196,Lyons,8509,Gagebrook,H,33011,2,"RABEY, Matthew",Liberal Democrats,0
TAS,196,Lyons,8509,Gagebrook,H,0,9998,Unapportioned,Liberal Democrats,0
TAS,196,Lyons,8509,Gagebrook,I,33697,0,I Ticket Votes,Australian Labor Party,401
TAS,196,Lyons,8509,Gagebrook,I,32578,1,"BROWN, Carol",Australian Labor Party,22
TAS,196,Lyons,8509,Gagebrook,I,32586,2,"BILYK, Catryna",Australian Labor Party,1
TAS,196,Lyons,8509,Gagebrook,I,32603,3,"SHORT, John",Australian Labor Party,8
TAS,196,Lyons,8509,Gagebrook,I,32616,4,"SINGH, Lisa",Australian Labor Party,20
TAS,196,Lyons,8509,Gagebrook,I,32622,5,"ROBERTS, Wayne",Australian Labor Party,1
TAS,196,Lyons,8509,Gagebrook,I,32631,6,"FLANAGAN, Robert",Australian Labor Party,4
TAS,196,Lyons,8509,Gagebrook,I,0,9998,Unapportioned,Australian Labor Party,0
TAS,196,Lyons,8509,Gagebrook,J,33692,0,J Ticket Votes,Pauline Hanson's One Nation,70
TAS,196,Lyons,8509,Gagebrook,J,32768,1,"STEPHEN, Matthew",Pauline Hanson's One Nation,3
TAS,196,Lyons,8509,Gagebrook,J,32791,2,"LAMBERT, Adam",Pauline Hanson's One Nation,2
TAS,196,Lyons,8509,Gagebrook,J,0,9998,Unapportioned,Pauline Hanson's One Nation,0
TAS,196,Lyons,8509,Gagebrook,K,33689,0,K Ticket Votes,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,6
TAS,196,Lyons,8509,Gagebrook,K,32990,1,"JONES, Michael",FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,3
TAS,196,Lyons,8509,Gagebrook,K,32992,2,"FALZON, Frank",FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,0
TAS,196,Lyons,8509,Gagebrook,K,0,9998,Unapportioned,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,0
TAS,196,Lyons,8509,Gagebrook,L,33694,0,L Ticket Votes,Jacqui Lambie Network,35
TAS,196,Lyons,8509,Gagebrook,L,32864,1,"LAMBIE, Jacqui",Jacqui Lambie Network,18
TAS,196,Lyons,8509,Gagebrook,L,32868,2,"WILLIAMS, Glynn",Jacqui Lambie Network,0
TAS,196,Lyons,8509,Gagebrook,L,32873,3,"REYNOLDS, Chris",Jacqui Lambie Network,0
TAS,196,Lyons,8509,Gagebrook,L,0,9998,Unapportioned,Jacqui Lambie Network,0
TAS,196,Lyons,8509,Gagebrook,M,33690,0,M Ticket Votes,Help End Marijuana Prohibition (HEMP) Party,10
TAS,196,Lyons,8509,Gagebrook,M,32995,1,"INFORMAL, Alfred",Help End Marijuana Prohibition (HEMP) Party,2
TAS,196,Lyons,8509,Gagebrook,M,32997,2,"OWEN, Matt",Help End Marijuana Prohibition (HEMP) Party,0
TAS,196,Lyons,8509,Gagebrook,M,0,9998,Unapportioned,Help End Marijuana Prohibition (HEMP) Party,0
TAS,196,Lyons,8509,Gagebrook,N,33687,0,N Ticket Votes,United Australia Party,35
TAS,196,Lyons,8509,Gagebrook,N,32477,1,"MORGAN, Kevin",United Australia Party,2
TAS,196,Lyons,8509,Gagebrook,N,32489,2,"WILLIAMS, David",United Australia Party,2
TAS,196,Lyons,8509,Gagebrook,N,32488,3,"GUNNIS, Craig",United Australia Party,0
TAS,196,Lyons,8509,Gagebrook,N,0,9998,Unapportioned,United Australia Party,0
TAS,196,Lyons,8509,Gagebrook,O,33695,0,O Ticket Votes,,2
TAS,196,Lyons,8509,Gagebrook,O,33487,1,"GARLAND, Craig",,0
TAS,196,Lyons,8509,Gagebrook,O,33504,2,"DUNCAN, Mark",,0
TAS,196,Lyons,8509,Gagebrook,O,0,9998,Unapportioned,,0
TAS,196,Lyons,8509,Gagebrook,P,33696,0,P Ticket Votes,"Shooters, Fishers and Farmers",23
