2013 Federal Election Senate First Preferences By Division By Candidate By Vote Type  [Event:17496 Phase:FinalResults Generated:2014-10-28T11:23:12 Cycle:570ee0da-3d7a-4f7e-8aa1-3c32a4f287ed Created:2014-05-16T14:24:09 Environment:PROD Site:PARKES Server:ACT01 Version:9.1.17.21449],,,,,,,,,,,,,,,,
StateAb,DivisionID,DivisionNm,Ticket,BallotPosition,CandidateID,CandidateDetails,PartyName,PartyAb,Elected,HistoricElected,OrdinaryVotes,AbsentVotes,ProvisionalVotes,PrePollVotes,PostalVotes,TotalVotes
NSW,122,Greenway,E,2,24810,"MULHALL, Loredana",Voluntary Euthanasia Party,VEP,N,N,0,0,0,0,0,0
NSW,122,Greenway,F,0,25120,F Ticket Votes,,,N,N,26,2,0,1,3,32
NSW,122,Greenway,F,1,24903,"WHALAN, Andrew",,,N,N,1,0,0,0,0,1
NSW,122,Greenway,F,2,24904,"COOPER, Peter Grant",,,N,N,0,0,0,0,0,0
NSW,122,Greenway,G,0,25096,G Ticket Votes,Help End Marijuana Prohibition (HEMP) Party,HMP,N,N,420,61,11,22,25,539
NSW,122,Greenway,G,1,24092,"FUTTER, BJ",Help End Marijuana Prohibition (HEMP) Party,HMP,N,N,11,1,0,0,1,13
NSW,122,Greenway,G,2,24096,"OLBOURNE, Jason",Help End Marijuana Prohibition (HEMP) Party,HMP,N,N,5,0,0,0,0,5
NSW,122,Greenway,H,0,25103,H Ticket Votes,Carers Alliance,CA,N,N,75,7,0,4,10,96
NSW,122,Greenway,H,1,24394,"CARTER, MaryLou",Carers Alliance,CA,N,N,4,0,0,0,0,4
NSW,122,Greenway,H,2,24398,"BUCKWALTER, Maree",Carers Alliance,CA,N,N,0,0,0,0,0,0
NSW,122,Greenway,I,0,25106,I Ticket Votes,The Wikileaks Party,WKP,N,N,466,35,3,17,47,568
NSW,122,Greenway,I,1,24457,"TRANTER, Kellie",The Wikileaks Party,WKP,N,N,27,6,0,3,5,41
NSW,122,Greenway,I,2,24459,"BROINOWSKI, Alison",The Wikileaks Party,WKP,N,N,2,0,0,0,0,2
NSW,122,Greenway,J,0,25088,J Ticket Votes,Rise Up Australia Party,RUA,N,N,136,9,2,3,16,166
NSW,122,Greenway,J,1,24100,"BISHOP, Norm",Rise Up Australia Party,RUA,N,N,5,0,0,0,2,7
NSW,122,Greenway,J,2,24103,"SOMERFIELD, Wayne",Rise Up Australia Party,RUA,N,N,0,1,0,0,1,2
NSW,122,Greenway,K,0,25079,K Ticket Votes,Future Party,FUT,N,N,58,7,1,2,3,71
NSW,122,Greenway,K,1,23225,"JANSSON, James",Future Party,FUT,N,N,8,0,0,0,0,8
NSW,122,Greenway,K,2,23226,"HAGGERTY, James",Future Party,FUT,N,N,1,0,0,0,0,1
NSW,122,Greenway,L,0,25093,L Ticket Votes,Christian Democratic Party (Fred Nile Group),CDP,N,N,2022,91,18,48,147,2326
NSW,122,Greenway,L,1,24354,"PEEBLES, Robyn",Christian Democratic Party (Fred Nile Group),CDP,N,N,78,5,0,0,8,91
NSW,122,Greenway,L,2,24366,"LIONS, Deborah",Christian Democratic Party (Fred Nile Group),CDP,N,N,2,0,0,0,0,2
NSW,122,Greenway,L,3,24372,"RAHME, Peter",Christian Democratic Party (Fred Nile Group),CDP,N,N,3,0,0,0,0,3
NSW,122,Greenway,L,4,24379,"FRASER, Caroline Margaret",Christian Democratic Party (Fred Nile Group),CDP,N,N,0,0,0,0,0,0
NSW,122,Greenway,L,5,24386,"CLIFFORD, Ross",Christian Democratic Party (Fred Nile Group),CDP,N,N,8,0,0,0,2,10
NSW,122,Greenway,M,0,25089,M Ticket Votes,Labor,ALP,N,N,28693,1422,348,753,1993,33209
NSW,122,Greenway,M,1,24052,"CARR, Bob",Labor,ALP,Y,Y,178,12,2,6,14,212
NSW,122,Greenway,M,2,24053,"CAMERON, Doug",Labor,ALP,Y,Y,19,1,0,0,4,24
NSW,122,Greenway,M,3,24054,"STEPHENS, Ursula",Labor,ALP,N,Y,4,1,0,0,1,6
NSW,122,Greenway,M,4,24055,"KOLOMEITZ, Glenn",Labor,ALP,N,N,0,0,0,0,0,0
NSW,122,Greenway,M,5,24061,"NELMES, Nuatali",Labor,ALP,N,N,1,0,0,0,0,1
NSW,122,Greenway,M,6,24064,"CHHIBBER, Bhupinder Kumar",Labor,ALP,N,N,49,2,0,0,1,52
NSW,122,Greenway,N,0,25101,N Ticket Votes,Katter's Australian Party,KAP,N,N,234,6,4,6,32,282
NSW,122,Greenway,N,1,24344,"MAILLER, Peter James",Katter's Australian Party,KAP,N,N,11,1,0,0,2,14
NSW,122,Greenway,N,2,24347,"MAKA, Tony",Katter's Australian Party,KAP,N,N,0,0,0,0,0,0
NSW,122,Greenway,O,0,25110,O Ticket Votes,Australian Voice,VCE,N,N,68,6,1,3,6,84
NSW,122,Greenway,O,1,24558,"STEVENS, Criselee",Australian Voice,VCE,N,N,0,1,0,0,0,1
NSW,122,Greenway,O,2,24561,"FRANCIS, Keith",Australian Voice,VCE,N,N,0,0,0,0,0,0
NSW,122,Greenway,O,3,24563,"BLACK, Richard",Australian Voice,VCE,N,N,0,0,0,0,0,0
NSW,122,Greenway,P,0,25100,P Ticket Votes,Sex Party,ASXP,N,N,633,66,11,19,53,782
NSW,122,Greenway,P,1,24097,"DUNNE, Graeme",Sex Party,ASXP,N,N,22,1,0,2,1,26
NSW,122,Greenway,P,2,24099,"RAYE, Sue",Sex Party,ASXP,N,N,5,1,0,0,1,7
NSW,122,Greenway,Q,0,25095,Q Ticket Votes,Australian Fishing and Lifestyle Party,AFLP,N,N,229,16,6,11,19,281
NSW,122,Greenway,Q,1,24083,"LOWE, Bob",Australian Fishing and Lifestyle Party,AFLP,N,N,3,0,1,0,0,4
NSW,122,Greenway,Q,2,24088,"DEAN, Tim",Australian Fishing and Lifestyle Party,AFLP,N,N,0,0,0,0,0,0
NSW,122,Greenway,R,0,25108,R Ticket Votes,The Greens,GRN,N,N,2735,194,28,113,199,3269
NSW,122,Greenway,R,1,24467,"FAEHRMANN, Cate",The Greens,GRN,N,N,178,6,0,3,14,201
NSW,122,Greenway,R,2,24468,"RYAN, James",The Greens,GRN,N,N,3,0,0,1,0,4
NSW,122,Greenway,R,3,24472,"BLATCHFORD, Penny",The Greens,GRN,N,N,3,0,0,1,0,4
NSW,122,Greenway,R,4,24474,"HO, Christina",The Greens,GRN,N,N,7,0,0,0,0,7
NSW,122,Greenway,R,5,24476,"FINDLEY, Amanda",The Greens,GRN,N,N,1,1,0,0,0,2
NSW,122,Greenway,R,6,24478,"SPIES-BUTCHER, Ben",The Greens,GRN,N,N,3,0,0,0,1,4
NSW,122,Greenway,S,0,25087,S Ticket Votes,Palmer United Party,PUP,N,N,2670,195,30,71,144,3110
NSW,122,Greenway,S,1,24089,"ADAMSON, Matthew",Palmer United Party,PUP,N,N,31,1,2,1,3,38
NSW,122,Greenway,S,2,24090,"WRIGHTSON, Suellen Marree",Palmer United Party,PUP,N,N,5,0,0,0,0,5
NSW,122,Greenway,T,0,25104,T Ticket Votes,Building Australia Party,BAP,N,N,44,4,0,1,3,52
NSW,122,Greenway,T,1,24409,"BROWN, Ray",Building Australia Party,BAP,N,N,2,0,0,0,0,2
NSW,122,Greenway,T,2,24411,"SYMINGTON, Melanie",Building Australia Party,BAP,N,N,0,0,0,0,0,0
NSW,122,Greenway,U,0,25099,U Ticket Votes,Uniting Australia Party,UNP,N,N,33,4,0,1,2,40
NSW,122,Greenway,U,1,24069,"SIMONDS, Peter",Uniting Australia Party,UNP,N,N,0,0,0,0,0,0
NSW,122,Greenway,U,2,24070,"WATT, Tanya",Uniting Australia Party,UNP,N,N,0,0,0,0,0,0
NSW,122,Greenway,V,0,25114,V Ticket Votes,Stop The Greens,ODR,N,N,100,10,2,4,18,134
NSW,122,Greenway,V,1,24804,"OBRIEN, Rick",Stop The Greens,ODR,N,N,4,0,0,1,0,5
NSW,122,Greenway,V,2,24805,"DE LIMA, Joaquim Eduardo",Stop The Greens,ODR,N,N,0,0,0,0,0,0
NSW,122,Greenway,W,0,25116,W Ticket Votes,Smokers Rights,SMK,N,N,85,14,5,4,10,118
NSW,122,Greenway,W,1,24798,"BEIGER, Nicole",Smokers Rights,SMK,N,N,0,0,0,0,1,1
NSW,122,Greenway,W,2,24799,"WHELAN, James Peter",Smokers Rights,SMK,N,N,0,0,0,0,0,0
NSW,122,Greenway,X,0,25102,X Ticket Votes,Bullet Train For Australia,BTA,N,N,94,5,0,9,14,122
NSW,122,Greenway,X,1,24453,"BOHM, Tim",Bullet Train For Australia,BTA,N,N,6,0,0,0,0,6
NSW,122,Greenway,X,2,24455,"GLICK, Charlotte Rebecca",Bullet Train For Australia,BTA,N,N,0,0,0,0,0,0
NSW,122,Greenway,Y,0,25083,Y Ticket Votes,Liberal & Nationals,LPNP,N,N,24955,1055,173,543,2360,29086
NSW,122,Greenway,Y,1,23501,"PAYNE, Marise",Liberal,LP,Y,Y,79,6,1,5,14,105
NSW,122,Greenway,Y,2,23507,"WILLIAMS, John",The Nationals,NP,Y,Y,4,0,0,0,1,5
NSW,122,Greenway,Y,3,23511,"SINODINOS, Arthur",Liberal,LP,Y,Y,12,1,0,0,2,15
NSW,122,Greenway,Y,4,23516,"HAY, Alan",The Nationals,NP,N,N,5,1,0,0,2,8
NSW,122,Greenway,Y,5,23518,"CAMERON, Carolyn",Liberal,LP,N,N,6,0,0,1,0,7
NSW,122,Greenway,Y,6,23519,"CAMERON, Angus",Liberal,LP,N,N,9,0,0,1,0,10
NSW,122,Greenway,Z,0,25111,Z Ticket Votes,Australian Protectionist Party,APP,N,N,47,3,0,0,1,51
NSW,122,Greenway,Z,1,24581,"GRECH, Mark",Australian Protectionist Party,APP,N,N,2,0,0,0,0,2
NSW,122,Greenway,Z,2,24582,"JOHNS, Christian",Australian Protectionist Party,APP,N,N,0,0,0,0,0,0
NSW,122,Greenway,AA,0,25080,AA Ticket Votes,Animal Justice Party,AJP,N,N,270,26,6,7,46,355
NSW,122,Greenway,AA,1,23334,"PEARSON, Mark",Animal Justice Party,AJP,N,N,11,0,0,1,1,13
NSW,122,Greenway,AA,2,23347,"VICKERS, Kate",Animal Justice Party,AJP,N,N,3,0,0,0,3,6
NSW,122,Greenway,AB,0,25082,AB Ticket Votes,Australia First Party,AFN,N,N,46,2,2,2,0,52
NSW,122,Greenway,AB,1,23421,"WALLBRIDGE, Darrell",Australia First Party,AFN,N,N,0,0,0,0,0,0
NSW,122,Greenway,AB,2,23425,"FRASER, Garth",Australia First Party,AFN,N,N,0,0,0,0,0,0
NSW,122,Greenway,AC,0,25086,AC Ticket Votes,Australian Independents,AIN,N,N,80,7,1,3,5,96
NSW,122,Greenway,AC,1,24079,"TANKS, Bradley",Australian Independents,AIN,N,N,1,0,0,0,0,1
NSW,122,Greenway,AC,2,24081,"HIRST, Stephen",Australian Independents,AIN,N,N,0,0,0,0,0,0
NSW,122,Greenway,AD,0,25107,AD Ticket Votes,Drug Law Reform,DRF,N,N,54,6,2,1,0,63
NSW,122,Greenway,AD,1,24647,"HUNT, Miles",Drug Law Reform,DRF,N,N,0,0,0,0,0,0
NSW,122,Greenway,AD,2,24649,"TRIMINGHAM, Tony",Drug Law Reform,DRF,N,N,0,0,0,0,0,0
NSW,122,Greenway,AE,0,25081,AE Ticket Votes,Socialist Equality Party,SEP,N,N,26,3,0,2,2,33
NSW,122,Greenway,AE,1,23403,"BEAMS, Nick",Socialist Equality Party,SEP,N,N,1,0,0,0,0,1
NSW,122,Greenway,AE,2,23406,"HAMBIDES, Zac",Socialist Equality Party,SEP,N,N,0,0,0,0,0,0
NSW,122,Greenway,AF,0,25112,AF Ticket Votes,Australian Democrats,DEM,N,N,138,8,1,5,29,181
NSW,122,Greenway,AF,1,24565,"VILLAVER, Ronaldo",Australian Democrats,DEM,N,N,12,0,0,1,2,15
NSW,122,Greenway,AF,2,24574,"WALLACE, Andrew",Australian Democrats,DEM,N,N,1,0,0,0,0,1
NSW,122,Greenway,AG,0,25118,AG Ticket Votes,,,N,N,33,1,3,4,1,42
NSW,122,Greenway,AG,1,24898,"WANG, Tom",,,N,N,0,1,0,0,0,1
NSW,122,Greenway,AG,2,24900,"O'TOOLE, Daniel",,,N,N,1,0,0,0,0,1
NSW,122,Greenway,AH,0,25092,AH Ticket Votes,Family First Party,FFP,N,N,318,17,3,11,31,380
NSW,122,Greenway,AH,1,24727,"ROSSITER, Fiona",Family First Party,FFP,N,N,24,0,0,0,1,25
NSW,122,Greenway,AH,2,24729,"HURLEY, Stan",Family First Party,FFP,N,N,2,0,0,0,0,2
NSW,122,Greenway,AI,0,25078,AI Ticket Votes,Stable Population Party,SPP,N,N,31,5,0,5,7,48
NSW,122,Greenway,AI,1,23163,"BOURKE, William",Stable Population Party,SPP,N,N,3,0,0,0,0,3
NSW,122,Greenway,AI,2,23164,"SPIKE, Kris",Stable Population Party,SPP,N,N,0,0,0,0,0,0
NSW,122,Greenway,AJ,0,25077,AJ Ticket Votes,Shooters and Fishers,ASP,N,N,573,55,7,22,61,718
NSW,122,Greenway,AJ,1,23157,"HOUSEMAN, Karl Alexander",Shooters and Fishers,ASP,N,N,12,1,1,1,4,19
NSW,122,Greenway,AJ,2,23159,"MUIRHEAD, Jim",Shooters and Fishers,ASP,N,N,3,0,0,0,0,3
NSW,122,Greenway,AK,0,25105,AK Ticket Votes,Stop CSG,SCSG,N,N,25,2,0,1,3,31
NSW,122,Greenway,AK,1,24443,"FRASER, Gordon Graham",Stop CSG,SCSG,N,N,7,0,0,0,0,7
NSW,122,Greenway,AK,2,24444,"DEAN, Lynda Susan",Stop CSG,SCSG,N,N,1,0,0,0,0,1
NSW,122,Greenway,AL,0,25117,AL Ticket Votes,The Australian Republicans,RPA,N,N,24,1,1,0,6,32
NSW,122,Greenway,AL,1,24819,"McNALLY, Kerry",The Australian Republicans,RPA,N,N,1,0,0,0,0,1
NSW,122,Greenway,AL,2,24820,"BLAKE, Jason",The Australian Republicans,RPA,N,N,0,0,0,0,0,0
NSW,122,Greenway,AM,0,25090,AM Ticket Votes,Socialist Alliance,SAL,N,N,28,4,0,1,3,36
NSW,122,Greenway,AM,1,24107,"McILROY, Jim",Socialist Alliance,SAL,N,N,2,0,0,0,0,2
NSW,122,Greenway,AM,2,24109,"DARE, Reg",Socialist Alliance,SAL,N,N,0,0,0,0,0,0
NSW,122,Greenway,AN,0,25094,AN Ticket Votes,Non-Custodial Parents Party (Equal Parenting),NCP,N,N,17,1,0,1,8,27
NSW,122,Greenway,AN,1,24091,"THOMPSON, Andy",Non-Custodial Parents Party (Equal Parenting),NCP,N,N,0,1,0,0,0,1
NSW,122,Greenway,AN,2,24093,"THOMPSON, Josh",Non-Custodial Parents Party (Equal Parenting),NCP,N,N,0,0,0,0,0,0
NSW,122,Greenway,AO,0,25091,AO Ticket Votes,Pirate Party,PIR,N,N,183,17,1,4,16,221
NSW,122,Greenway,AO,1,24072,"MOLLOY, Brendan",Pirate Party,PIR,N,N,25,4,1,2,0,32
NSW,122,Greenway,AO,2,24074,"CAMPBELL, David",Pirate Party,PIR,N,N,4,0,0,0,0,4
NSW,122,Greenway,AP,0,25097,AP Ticket Votes,Secular Party of Australia,SPA,N,N,35,2,0,2,4,43
NSW,122,Greenway,AP,1,24449,"BRYCE, Ian",Secular Party of Australia,SPA,N,N,7,0,0,0,0,7
NSW,122,Greenway,AP,2,24450,"OWEN, Christopher",Secular Party of Australia,SPA,N,N,2,0,0,0,0,2
NSW,122,Greenway,AQ,0,25113,AQ Ticket Votes,Australian Motoring Enthusiast Party,AMEP,N,N,342,31,6,21,38,438
NSW,122,Greenway,AQ,1,24722,"MYERS, Gary",Australian Motoring Enthusiast Party,AMEP,N,N,6,0,0,0,0,6
NSW,122,Greenway,AQ,2,24724,"KIRKNESS, Daniel",Australian Motoring Enthusiast Party,AMEP,N,N,0,0,0,0,0,0
NSW,122,Greenway,AR,0,25098,AR Ticket Votes,One Nation,ON,N,N,644,28,6,25,121,824
NSW,122,Greenway,AR,1,24337,"HANSON, Pauline",One Nation,ON,N,N,40,3,0,3,6,52
NSW,122,Greenway,AR,2,24338,"MCCULLOCH, Kate",One Nation,ON,N,N,0,0,0,0,0,0
NSW,122,Greenway,AR,3,24339,"PLUMB, Aaron",One Nation,ON,N,N,0,0,0,0,0,0
NSW,122,Greenway,UG,1,24812,"POULSEN, Ron",,,N,N,2,0,0,0,0,2
NSW,122,Greenway,UG,2,24571,"ASH, David",Independent,IND,N,N,1,0,0,0,0,1
NSW,122,Greenway,UG,3,24051,"NATHAN, Sam",Independent,IND,N,N,3,0,0,0,0,3
NSW,122,Greenway,UG,4,24866,"La MELA, John",Independent,IND,N,N,1,0,0,0,0,1
NSW,124,Hughes,A,0,25115,A Ticket Votes,Liberal Democrats,LDP,N,N,7701,764,91,503,841,9900
NSW,124,Hughes,A,1,24801,"LEYONHJELM, David",Liberal Democrats,LDP,Y,N,18,2,1,2,5,28
NSW,124,Hughes,A,2,24803,"PETTETT, Jeffrey Marc",Liberal Democrats,LDP,N,N,0,0,0,0,2,2
NSW,124,Hughes,B,0,25084,B Ticket Votes,No Carbon Tax Climate Sceptics,TCS,N,N,113,18,0,4,13,148
NSW,124,Hughes,B,1,23432,"KOUTALIANOS, Bill",No Carbon Tax Climate Sceptics,TCS,N,N,4,0,0,1,0,5
NSW,124,Hughes,B,2,23434,"McDOWALL, Mijina",No Carbon Tax Climate Sceptics,TCS,N,N,0,0,0,0,1,1
NSW,124,Hughes,C,0,25085,C Ticket Votes,Democratic Labour Party (DLP),DLP,N,N,1086,117,19,69,109,1400
NSW,124,Hughes,C,1,24075,"McCAFFREY, Simon",Democratic Labour Party (DLP),DLP,N,N,28,1,1,0,0,30
NSW,124,Hughes,C,2,24076,"HANNA, Daniel John",Democratic Labour Party (DLP),DLP,N,N,0,0,0,0,0,0
NSW,124,Hughes,D,0,25109,D Ticket Votes,Senator Online (Internet Voting Bills/Issues),SOL,N,N,27,0,2,0,3,32
NSW,124,Hughes,D,1,24651,"FERGUSON, Tim",Senator Online (Internet Voting Bills/Issues),SOL,N,N,10,0,0,0,0,10
NSW,124,Hughes,D,2,24652,"BARRY, Tony",Senator Online (Internet Voting Bills/Issues),SOL,N,N,0,0,0,0,0,0
NSW,124,Hughes,D,3,24654,"McKINNON, Don",Senator Online (Internet Voting Bills/Issues),SOL,N,N,0,0,0,0,0,0
NSW,124,Hughes,E,0,25119,E Ticket Votes,Voluntary Euthanasia Party,VEP,N,N,151,12,1,8,21,193
NSW,124,Hughes,E,1,24809,"HIGSON, Shayne",Voluntary Euthanasia Party,VEP,N,N,9,0,0,0,1,10
NSW,124,Hughes,E,2,24810,"MULHALL, Loredana",Voluntary Euthanasia Party,VEP,N,N,0,0,0,0,0,0
NSW,124,Hughes,F,0,25120,F Ticket Votes,,,N,N,27,10,0,3,2,42
NSW,124,Hughes,F,1,24903,"WHALAN, Andrew",,,N,N,2,0,0,0,0,2
NSW,124,Hughes,F,2,24904,"COOPER, Peter Grant",,,N,N,0,0,0,0,0,0
NSW,124,Hughes,G,0,25096,G Ticket Votes,Help End Marijuana Prohibition (HEMP) Party,HMP,N,N,447,65,7,14,25,558
NSW,124,Hughes,G,1,24092,"FUTTER, BJ",Help End Marijuana Prohibition (HEMP) Party,HMP,N,N,11,0,0,1,1,13
NSW,124,Hughes,G,2,24096,"OLBOURNE, Jason",Help End Marijuana Prohibition (HEMP) Party,HMP,N,N,0,0,0,0,0,0
NSW,124,Hughes,H,0,25103,H Ticket Votes,Carers Alliance,CA,N,N,85,1,0,1,15,102
NSW,124,Hughes,H,1,24394,"CARTER, MaryLou",Carers Alliance,CA,N,N,6,0,0,0,1,7
NSW,124,Hughes,H,2,24398,"BUCKWALTER, Maree",Carers Alliance,CA,N,N,0,0,0,0,0,0
NSW,124,Hughes,I,0,25106,I Ticket Votes,The Wikileaks Party,WKP,N,N,511,53,4,23,33,624
NSW,124,Hughes,I,1,24457,"TRANTER, Kellie",The Wikileaks Party,WKP,N,N,38,5,0,3,5,51
NSW,124,Hughes,I,2,24459,"BROINOWSKI, Alison",The Wikileaks Party,WKP,N,N,4,1,0,0,0,5
NSW,124,Hughes,J,0,25088,J Ticket Votes,Rise Up Australia Party,RUA,N,N,48,3,2,2,6,61
NSW,124,Hughes,J,1,24100,"BISHOP, Norm",Rise Up Australia Party,RUA,N,N,2,0,0,0,0,2
NSW,124,Hughes,J,2,24103,"SOMERFIELD, Wayne",Rise Up Australia Party,RUA,N,N,0,0,0,0,0,0
NSW,124,Hughes,K,0,25079,K Ticket Votes,Future Party,FUT,N,N,67,5,0,1,4,77
NSW,124,Hughes,K,1,23225,"JANSSON, James",Future Party,FUT,N,N,11,1,0,0,3,15
NSW,124,Hughes,K,2,23226,"HAGGERTY, James",Future Party,FUT,N,N,1,0,0,0,0,1
NSW,124,Hughes,L,0,25093,L Ticket Votes,Christian Democratic Party (Fred Nile Group),CDP,N,N,1841,90,14,56,112,2113
NSW,124,Hughes,L,1,24354,"PEEBLES, Robyn",Christian Democratic Party (Fred Nile Group),CDP,N,N,104,6,1,2,8,121
NSW,124,Hughes,L,2,24366,"LIONS, Deborah",Christian Democratic Party (Fred Nile Group),CDP,N,N,5,0,0,0,1,6
NSW,124,Hughes,L,3,24372,"RAHME, Peter",Christian Democratic Party (Fred Nile Group),CDP,N,N,6,0,2,0,0,8
NSW,124,Hughes,L,4,24379,"FRASER, Caroline Margaret",Christian Democratic Party (Fred Nile Group),CDP,N,N,2,0,0,0,0,2
NSW,124,Hughes,L,5,24386,"CLIFFORD, Ross",Christian Democratic Party (Fred Nile Group),CDP,N,N,9,1,1,0,0,11
NSW,124,Hughes,M,0,25089,M Ticket Votes,Labor,ALP,N,N,22714,1409,193,1004,1444,26764
NSW,124,Hughes,M,1,24052,"CARR, Bob",Labor,ALP,Y,Y,211,11,0,8,10,240
NSW,124,Hughes,M,2,24053,"CAMERON, Doug",Labor,ALP,Y,Y,24,1,0,0,3,28
NSW,124,Hughes,M,3,24054,"STEPHENS, Ursula",Labor,ALP,N,Y,5,0,0,0,0,5
NSW,124,Hughes,M,4,24055,"KOLOMEITZ, Glenn",Labor,ALP,N,N,0,0,0,0,1,1
NSW,124,Hughes,M,5,24061,"NELMES, Nuatali",Labor,ALP,N,N,0,0,0,0,0,0
NSW,124,Hughes,M,6,24064,"CHHIBBER, Bhupinder Kumar",Labor,ALP,N,N,7,0,0,0,0,7
NSW,124,Hughes,N,0,25101,N Ticket Votes,Katter's Australian Party,KAP,N,N,174,17,1,7,17,216
NSW,124,Hughes,N,1,24344,"MAILLER, Peter James",Katter's Australian Party,KAP,N,N,14,0,0,0,2,16
NSW,124,Hughes,N,2,24347,"MAKA, Tony",Katter's Australian Party,KAP,N,N,1,0,0,0,0,1
NSW,124,Hughes,O,0,25110,O Ticket Votes,Australian Voice,VCE,N,N,22,3,1,2,0,28
NSW,124,Hughes,O,1,24558,"STEVENS, Criselee",Australian Voice,VCE,N,N,0,0,0,0,0,0
NSW,124,Hughes,O,2,24561,"FRANCIS, Keith",Australian Voice,VCE,N,N,0,0,0,0,0,0
NSW,124,Hughes,O,3,24563,"BLACK, Richard",Australian Voice,VCE,N,N,0,0,0,0,0,0
NSW,124,Hughes,P,0,25100,P Ticket Votes,Sex Party,ASXP,N,N,691,62,5,28,24,810
NSW,124,Hughes,P,1,24097,"DUNNE, Graeme",Sex Party,ASXP,N,N,30,1,0,2,1,34
NSW,124,Hughes,P,2,24099,"RAYE, Sue",Sex Party,ASXP,N,N,4,1,0,2,0,7
NSW,124,Hughes,Q,0,25095,Q Ticket Votes,Australian Fishing and Lifestyle Party,AFLP,N,N,243,26,3,11,25,308
NSW,124,Hughes,Q,1,24083,"LOWE, Bob",Australian Fishing and Lifestyle Party,AFLP,N,N,1,0,0,0,3,4
NSW,124,Hughes,Q,2,24088,"DEAN, Tim",Australian Fishing and Lifestyle Party,AFLP,N,N,0,0,0,0,0,0
NSW,124,Hughes,R,0,25108,R Ticket Votes,The Greens,GRN,N,N,2749,261,23,152,185,3370
NSW,124,Hughes,R,1,24467,"FAEHRMANN, Cate",The Greens,GRN,N,N,232,13,1,9,13,268
NSW,124,Hughes,R,2,24468,"RYAN, James",The Greens,GRN,N,N,0,1,0,1,0,2
NSW,124,Hughes,R,3,24472,"BLATCHFORD, Penny",The Greens,GRN,N,N,7,1,0,1,1,10
NSW,124,Hughes,R,4,24474,"HO, Christina",The Greens,GRN,N,N,6,0,0,0,0,6
NSW,124,Hughes,R,5,24476,"FINDLEY, Amanda",The Greens,GRN,N,N,4,3,0,1,0,8
NSW,124,Hughes,R,6,24478,"SPIES-BUTCHER, Ben",The Greens,GRN,N,N,6,1,0,2,3,12
NSW,124,Hughes,S,0,25087,S Ticket Votes,Palmer United Party,PUP,N,N,2997,211,24,105,119,3456
NSW,124,Hughes,S,1,24089,"ADAMSON, Matthew",Palmer United Party,PUP,N,N,37,3,1,2,4,47
NSW,124,Hughes,S,2,24090,"WRIGHTSON, Suellen Marree",Palmer United Party,PUP,N,N,2,0,0,0,1,3
NSW,124,Hughes,T,0,25104,T Ticket Votes,Building Australia Party,BAP,N,N,38,5,0,2,1,46
NSW,124,Hughes,T,1,24409,"BROWN, Ray",Building Australia Party,BAP,N,N,1,0,0,0,0,1
NSW,124,Hughes,T,2,24411,"SYMINGTON, Melanie",Building Australia Party,BAP,N,N,0,0,0,0,0,0
NSW,124,Hughes,U,0,25099,U Ticket Votes,Uniting Australia Party,UNP,N,N,26,2,0,3,2,33
NSW,124,Hughes,U,1,24069,"SIMONDS, Peter",Uniting Australia Party,UNP,N,N,0,0,0,0,0,0
NSW,124,Hughes,U,2,24070,"WATT, Tanya",Uniting Australia Party,UNP,N,N,0,0,0,0,0,0
NSW,124,Hughes,V,0,25114,V Ticket Votes,Stop The Greens,ODR,N,N,119,8,0,5,4,136
NSW,124,Hughes,V,1,24804,"OBRIEN, Rick",Stop The Greens,ODR,N,N,10,0,0,0,1,11
NSW,124,Hughes,V,2,24805,"DE LIMA, Joaquim Eduardo",Stop The Greens,ODR,N,N,1,0,0,0,0,1
NSW,124,Hughes,W,0,25116,W Ticket Votes,Smokers Rights,SMK,N,N,107,16,3,11,4,141
NSW,124,Hughes,W,1,24798,"BEIGER, Nicole",Smokers Rights,SMK,N,N,3,0,0,0,0,3
NSW,124,Hughes,W,2,24799,"WHELAN, James Peter",Smokers Rights,SMK,N,N,0,0,0,0,0,0
NSW,124,Hughes,X,0,25102,X Ticket Votes,Bullet Train For Australia,BTA,N,N,139,12,0,4,11,166
NSW,124,Hughes,X,1,24453,"BOHM, Tim",Bullet Train For Australia,BTA,N,N,9,0,0,1,1,11
NSW,124,Hughes,X,2,24455,"GLICK, Charlotte Rebecca",Bullet Train For Australia,BTA,N,N,1,0,0,0,0,1
NSW,124,Hughes,Y,0,25083,Y Ticket Votes,Liberal & Nationals,LPNP,N,N,32180,1202,155,966,2363,36866
NSW,124,Hughes,Y,1,23501,"PAYNE, Marise",Liberal,LP,Y,Y,122,2,0,4,13,141
NSW,124,Hughes,Y,2,23507,"WILLIAMS, John",The Nationals,NP,Y,Y,4,0,0,0,2,6
NSW,124,Hughes,Y,3,23511,"SINODINOS, Arthur",Liberal,LP,Y,Y,12,1,0,1,5,19
NSW,124,Hughes,Y,4,23516,"HAY, Alan",The Nationals,NP,N,N,1,2,0,1,0,4
NSW,124,Hughes,Y,5,23518,"CAMERON, Carolyn",Liberal,LP,N,N,8,0,0,1,0,9
NSW,124,Hughes,Y,6,23519,"CAMERON, Angus",Liberal,LP,N,N,9,1,0,0,2,12
NSW,124,Hughes,Z,0,25111,Z Ticket Votes,Australian Protectionist Party,APP,N,N,52,3,2,1,3,61
