2025 Federal Election Senate First Preferences By Division By Candidate By Vote Type  [Event:31496 Phase:FinalResults Generated:2025-06-16T10:39:12 Cycle:194a421d-c559-4a18-a78a-90c7cf2acb4e Created:2025-06-16T10:36:42 Environment:PROD Site:CANBERRA Server:Internal Version:10.11.386.0]
StateAb,DivisionID,DivisionNm,Group,BallotPosition,CandidateID,CandidateDetails,PartyName,PartyAb,Elected,HistoricElected,OrdinaryVotes,AbsentVotes,ProvisionalVotes,PrePollVotes,PostalVotes,TotalVotes
NSW,133,Macquarie,R,1,41816,"FARUQI, Mehreen",The Greens,GRN,Y,Y,623,9,2,19,81,734
NSW,133,Macquarie,R,2,41832,"LLOYD, Eddie",The Greens,GRN,N,N,18,1,0,1,3,23
NSW,133,Macquarie,R,3,41853,"SELVENTHIRAN, Sujan",The Greens,GRN,N,N,6,1,0,0,2,9
NSW,133,Macquarie,R,4,41815,"BLOCH, Barbara",The Greens,GRN,N,N,14,2,0,1,4,21
NSW,133,Macquarie,R,5,41824,"FLOYD, Ethan",The Greens,GRN,N,N,9,1,0,0,3,13
NSW,133,Macquarie,R,6,41836,"JACOBS, Rachael",The Greens,GRN,N,N,57,2,0,1,10,70
NSW,133,Macquarie,UG,1,41762,"HARRIS, Kerrie Christina",Independent,IND,N,N,78,1,0,1,15,95
NSW,133,Macquarie,UG,2,42102,"PRICE, Shawn",,,N,N,11,0,0,1,4,16
NSW,133,Macquarie,UG,3,42071,"GRZIC, Warren",Independent,IND,N,N,4,0,0,0,3,7
NSW,315,McMahon,A,0,42144,A Above-the-line Votes,Labor,ALP,N,N,35811,1636,58,996,4154,42655
NSW,315,McMahon,A,1,41774,"SHELDON, Tony",Labor,ALP,Y,Y,1039,64,3,34,101,1241
NSW,315,McMahon,A,2,41783,"AYRES, Tim",Labor,ALP,Y,Y,122,8,0,7,10,147
NSW,315,McMahon,A,3,41808,"BELJIC, Emilija",Labor,ALP,N,N,133,9,0,3,13,158
NSW,315,McMahon,A,4,41867,"MCGREGOR, Victoria",Labor,ALP,N,N,109,5,1,2,6,123
NSW,315,McMahon,A,5,41849,"SEWELL, Sharon",Labor,ALP,N,N,58,6,1,3,4,72
NSW,315,McMahon,A,6,41859,"ROARTY, Heather",Labor,ALP,N,N,64,5,0,5,4,78
NSW,315,McMahon,B,0,42131,B Above-the-line Votes,,,N,N,300,19,1,6,18,344
NSW,315,McMahon,B,1,40822,"BODDY, Max",,,N,N,30,1,0,0,1,32
NSW,315,McMahon,B,2,40816,"DOVE, Warwick",,,N,N,2,1,0,0,1,4
NSW,315,McMahon,C,0,42147,C Above-the-line Votes,Australia's Voice,AV,N,N,721,66,2,24,74,887
NSW,315,McMahon,C,1,42093,"DARWICHE, Emanie Samira",Australia's Voice,AV,N,N,32,4,1,0,3,40
NSW,315,McMahon,C,2,42095,"GEORGE, Graham",Australia's Voice,AV,N,N,9,0,0,0,2,11
NSW,315,McMahon,D,0,42142,D Above-the-line Votes,FUSION | Planet Rescue | Whistleblower Protection | Innovation,SOPA,N,N,226,11,0,10,13,260
NSW,315,McMahon,D,1,41787,"WHITICKER, Miles",FUSION | Planet Rescue | Whistleblower Protection | Innovation,SOPA,N,N,16,1,0,2,3,22
NSW,315,McMahon,D,2,41795,"POTTS, Andrew",FUSION | Planet Rescue | Whistleblower Protection | Innovation,SOPA,N,N,2,0,0,0,0,2
NSW,315,McMahon,E,0,42133,E Above-the-line Votes,Family First,FFPA,N,N,1705,105,2,58,115,1985
NSW,315,McMahon,E,1,40806,"SHELTON, Lyle",Family First,FFPA,N,N,86,11,0,1,8,106
NSW,315,McMahon,E,2,40814,"MASTERS, Roseanne",Family First,FFPA,N,N,15,0,0,0,1,16
NSW,315,McMahon,F,0,42140,F Above-the-line Votes,Pauline Hanson's One Nation,ON,N,N,4629,268,8,148,738,5791
NSW,315,McMahon,F,1,41754,"STACEY, Warwick",Pauline Hanson's One Nation,ON,Y,N,206,14,1,5,51,277
NSW,315,McMahon,F,2,41760,"THOMPSON, Rebecca",Pauline Hanson's One Nation,ON,N,N,17,1,0,1,1,20
NSW,315,McMahon,G,0,42134,G Above-the-line Votes,Animal Justice Party,AJP,N,N,1065,69,1,35,190,1360
NSW,315,McMahon,G,1,40792,"KERIN, Emma",Animal Justice Party,AJP,N,N,53,5,0,1,12,71
NSW,315,McMahon,G,2,40797,"STELLINO, Matt",Animal Justice Party,AJP,N,N,0,1,0,1,1,3
NSW,315,McMahon,H,0,42139,H Above-the-line Votes,Australian Christians,AUC,N,N,2031,122,7,59,216,2435
NSW,315,McMahon,H,1,41897,"WOLFSON, Asher",Australian Christians,AUC,N,N,72,6,0,1,9,88
NSW,315,McMahon,H,2,41909,"FISCHER, Duncan Gregg",Australian Christians,AUC,N,N,10,0,0,1,1,12
NSW,315,McMahon,I,0,42143,I Above-the-line Votes,Libertarian / HEART / Gerard Rennick People First,PFHL,N,N,1344,73,3,53,159,1632
NSW,315,McMahon,I,1,42038,"KELLY, Craig",Libertarian,LTP,N,N,56,5,0,1,12,74
NSW,315,McMahon,I,2,42048,"O'NEILL, Michael",HEART Party,IMO,N,N,10,0,0,0,1,11
NSW,315,McMahon,I,3,42077,"SEDMAN, Tracy",Gerard Rennick People First,GRPF,N,N,15,6,0,0,4,25
NSW,315,McMahon,I,4,42057,"CHRISTOU, Steve",Libertarian,LTP,N,N,8,1,0,0,0,9
NSW,315,McMahon,I,5,42047,"QUTAMI, Sonia",HEART Party,IMO,N,N,2,0,0,0,0,2
NSW,315,McMahon,J,0,42132,J Above-the-line Votes,Legalise Cannabis Party,HMP,N,N,2373,276,7,110,246,3012
NSW,315,McMahon,J,1,40826,"HUNT, Miles",Legalise Cannabis Party,HMP,N,N,87,10,1,3,15,116
NSW,315,McMahon,J,2,40831,"BALDERSTONE, Michael",Legalise Cannabis Party,HMP,N,N,1,3,0,0,1,5
NSW,315,McMahon,J,3,40844,"ELLISTON, Tia",Legalise Cannabis Party,HMP,N,N,9,0,0,1,4,14
NSW,315,McMahon,K,0,42141,K Above-the-line Votes,Sustainable Australia Party - Universal Basic Income,SPP,N,N,243,19,0,5,30,297
NSW,315,McMahon,K,1,42094,"BOURKE, William",Sustainable Australia Party - Universal Basic Income,SPP,N,N,8,2,0,0,0,10
NSW,315,McMahon,K,2,42091,"CAMPBELL, Petra",Sustainable Australia Party - Universal Basic Income,SPP,N,N,5,0,0,0,0,5
NSW,315,McMahon,L,0,42146,L Above-the-line Votes,Indigenous - Aboriginal Party of Australia,IAP,N,N,307,34,2,15,33,391
NSW,315,McMahon,L,1,42087,"WHYMAN, Owen D",Indigenous - Aboriginal Party of Australia,IAP,N,N,22,4,0,0,2,28
NSW,315,McMahon,L,2,42088,"BROOKE, Lawrence John",Indigenous - Aboriginal Party of Australia,IAP,N,N,3,0,0,0,0,3
NSW,315,McMahon,M,0,42138,M Above-the-line Votes,Trumpet of Patriots,CYA,N,N,2012,124,0,66,264,2466
NSW,315,McMahon,M,1,41676,"NILE, Silvana",Trumpet of Patriots,CYA,N,N,57,4,0,1,10,72
NSW,315,McMahon,M,2,41694,"ROBERTSON, Andrew",Trumpet of Patriots,CYA,N,N,10,2,0,2,3,17
NSW,315,McMahon,M,3,41733,"MARTIN, Michelle",Trumpet of Patriots,CYA,N,N,10,0,0,0,0,10
NSW,315,McMahon,N,0,42135,N Above-the-line Votes,Liberal & Nationals,LPNP,N,N,20773,841,26,641,3178,25459
NSW,315,McMahon,N,1,41880,"BRAGG, Andrew",Liberal,LP,Y,Y,449,31,1,14,112,607
NSW,315,McMahon,N,2,41905,"COLLINS, Jessica",Liberal,LP,Y,N,97,9,0,6,7,119
NSW,315,McMahon,N,3,41916,"DAVEY, Perin",The Nationals,NP,N,Y,23,0,0,1,2,26
NSW,315,McMahon,N,4,41923,"HUGHES, Hollie",Liberal,LP,N,Y,39,1,0,3,14,57
NSW,315,McMahon,N,5,41932,"McARTHUR, Juliana",The Nationals,NP,N,N,23,1,0,0,2,26
NSW,315,McMahon,N,6,41936,"BRINSMEAD, Rhiannon",Liberal,LP,N,N,18,0,0,0,2,20
NSW,315,McMahon,O,0,42136,O Above-the-line Votes,Jacqui Lambie Network,JLN,N,N,471,12,0,18,146,647
NSW,315,McMahon,O,1,41946,"KOLOMEITZ, Glenn Raymond",Jacqui Lambie Network,JLN,N,N,20,0,0,0,7,27
NSW,315,McMahon,O,2,41957,"SAHAY, Nikhita",Jacqui Lambie Network,JLN,N,N,5,0,0,0,0,5
NSW,315,McMahon,P,0,42130,P Above-the-line Votes,Citizens Party,CEC,N,N,164,15,0,6,21,206
NSW,315,McMahon,P,1,40834,"SCHMULOW, Andy",Citizens Party,CEC,N,N,4,3,0,2,1,10
NSW,315,McMahon,P,2,40830,"LAWLER, Ann",Citizens Party,CEC,N,N,0,0,0,0,0,0
NSW,315,McMahon,Q,0,42137,Q Above-the-line Votes,Socialist Alliance,SAL,N,N,138,11,0,10,21,180
NSW,315,McMahon,Q,1,41877,"BOYLE, Peter",Socialist Alliance,SAL,N,N,13,0,0,0,2,15
NSW,315,McMahon,Q,2,41883,"CHUTER, Andrew",Socialist Alliance,SAL,N,N,2,0,0,0,0,2
NSW,315,McMahon,R,0,42145,R Above-the-line Votes,The Greens,GRN,N,N,6097,432,10,257,629,7425
NSW,315,McMahon,R,1,41816,"FARUQI, Mehreen",The Greens,GRN,Y,Y,223,26,0,14,33,296
NSW,315,McMahon,R,2,41832,"LLOYD, Eddie",The Greens,GRN,N,N,11,2,0,0,1,14
NSW,315,McMahon,R,3,41853,"SELVENTHIRAN, Sujan",The Greens,GRN,N,N,45,0,0,5,2,52
NSW,315,McMahon,R,4,41815,"BLOCH, Barbara",The Greens,GRN,N,N,9,2,0,0,0,11
NSW,315,McMahon,R,5,41824,"FLOYD, Ethan",The Greens,GRN,N,N,10,4,0,0,0,14
NSW,315,McMahon,R,6,41836,"JACOBS, Rachael",The Greens,GRN,N,N,33,3,0,2,6,44
NSW,315,McMahon,UG,1,41762,"HARRIS, Kerrie Christina",Independent,IND,N,N,35,3,0,2,3,43
NSW,315,McMahon,UG,2,42102,"PRICE, Shawn",,,N,N,12,0,0,1,1,14
NSW,315,McMahon,UG,3,42071,"GRZIC, Warren",Independent,IND,N,N,9,0,0,0,0,9
NSW,134,Mitchell,A,0,42144,A Above-the-line Votes,Labor,ALP,N,N,31754,1105,41,1088,4602,38590
NSW,134,Mitchell,A,1,41774,"SHELDON, Tony",Labor,ALP,Y,Y,802,50,3,32,220,1107
NSW,134,Mitchell,A,2,41783,"AYRES, Tim",Labor,ALP,Y,Y,68,4,0,0,7,79
NSW,134,Mitchell,A,3,41808,"BELJIC, Emilija",Labor,ALP,N,N,94,4,0,7,17,122
NSW,134,Mitchell,A,4,41867,"MCGREGOR, Victoria",Labor,ALP,N,N,63,2,0,4,7,76
NSW,134,Mitchell,A,5,41849,"SEWELL, Sharon",Labor,ALP,N,N,31,3,1,1,4,40
NSW,134,Mitchell,A,6,41859,"ROARTY, Heather",Labor,ALP,N,N,54,3,0,1,12,70
NSW,134,Mitchell,B,0,42131,B Above-the-line Votes,,,N,N,113,10,0,7,23,153
NSW,134,Mitchell,B,1,40822,"BODDY, Max",,,N,N,6,3,0,1,2,12
NSW,134,Mitchell,B,2,40816,"DOVE, Warwick",,,N,N,2,0,0,0,0,2
NSW,134,Mitchell,C,0,42147,C Above-the-line Votes,Australia's Voice,AV,N,N,394,37,0,23,60,514
NSW,134,Mitchell,C,1,42093,"DARWICHE, Emanie Samira",Australia's Voice,AV,N,N,19,1,0,1,4,25
NSW,134,Mitchell,C,2,42095,"GEORGE, Graham",Australia's Voice,AV,N,N,2,0,0,0,0,2
NSW,134,Mitchell,D,0,42142,D Above-the-line Votes,FUSION | Planet Rescue | Whistleblower Protection | Innovation,SOPA,N,N,210,7,0,11,29,257
NSW,134,Mitchell,D,1,41787,"WHITICKER, Miles",FUSION | Planet Rescue | Whistleblower Protection | Innovation,SOPA,N,N,21,0,0,1,5,27
NSW,134,Mitchell,D,2,41795,"POTTS, Andrew",FUSION | Planet Rescue | Whistleblower Protection | Innovation,SOPA,N,N,3,0,0,1,1,5
NSW,134,Mitchell,E,0,42133,E Above-the-line Votes,Family First,FFPA,N,N,946,54,3,40,113,1156
NSW,134,Mitchell,E,1,40806,"SHELTON, Lyle",Family First,FFPA,N,N,103,3,0,4,13,123
NSW,134,Mitchell,E,2,40814,"MASTERS, Roseanne",Family First,FFPA,N,N,3,0,0,0,1,4
NSW,134,Mitchell,F,0,42140,F Above-the-line Votes,Pauline Hanson's One Nation,ON,N,N,2582,148,4,88,531,3353
NSW,134,Mitchell,F,1,41754,"STACEY, Warwick",Pauline Hanson's One Nation,ON,Y,N,143,9,0,6,48,206
NSW,134,Mitchell,F,2,41760,"THOMPSON, Rebecca",Pauline Hanson's One Nation,ON,N,N,9,0,0,0,2,11
NSW,134,Mitchell,G,0,42134,G Above-the-line Votes,Animal Justice Party,AJP,N,N,639,41,1,31,160,872
NSW,134,Mitchell,G,1,40792,"KERIN, Emma",Animal Justice Party,AJP,N,N,41,1,0,0,9,51
NSW,134,Mitchell,G,2,40797,"STELLINO, Matt",Animal Justice Party,AJP,N,N,6,1,0,0,0,7
NSW,134,Mitchell,H,0,42139,H Above-the-line Votes,Australian Christians,AUC,N,N,1387,73,5,45,221,1731
NSW,134,Mitchell,H,1,41897,"WOLFSON, Asher",Australian Christians,AUC,N,N,78,4,0,2,15,99
NSW,134,Mitchell,H,2,41909,"FISCHER, Duncan Gregg",Australian Christians,AUC,N,N,4,0,0,0,2,6
NSW,134,Mitchell,I,0,42143,I Above-the-line Votes,Libertarian / HEART / Gerard Rennick People First,PFHL,N,N,1116,66,2,35,137,1356
NSW,134,Mitchell,I,1,42038,"KELLY, Craig",Libertarian,LTP,N,N,65,1,0,2,7,75
NSW,134,Mitchell,I,2,42048,"O'NEILL, Michael",HEART Party,IMO,N,N,4,0,0,0,3,7
NSW,134,Mitchell,I,3,42077,"SEDMAN, Tracy",Gerard Rennick People First,GRPF,N,N,21,0,0,2,2,25
NSW,134,Mitchell,I,4,42057,"CHRISTOU, Steve",Libertarian,LTP,N,N,5,0,1,0,0,6
NSW,134,Mitchell,I,5,42047,"QUTAMI, Sonia",HEART Party,IMO,N,N,1,0,0,0,0,1
NSW,134,Mitchell,J,0,42132,J Above-the-line Votes,Legalise Cannabis Party,HMP,N,N,1702,124,4,64,217,2111
NSW,134,Mitchell,J,1,40826,"HUNT, Miles",Legalise Cannabis Party,HMP,N,N,57,8,0,4,10,79
NSW,134,Mitchell,J,2,40831,"BALDERSTONE, Michael",Legalise Cannabis Party,HMP,N,N,0,0,0,0,0,0
NSW,134,Mitchell,J,3,40844,"ELLISTON, Tia",Legalise Cannabis Party,HMP,N,N,5,0,0,0,0,5
NSW,134,Mitchell,K,0,42141,K Above-the-line Votes,Sustainable Australia Party - Universal Basic Income,SPP,N,N,200,16,1,16,34,267
NSW,134,Mitchell,K,1,42094,"BOURKE, William",Sustainable Australia Party - Universal Basic Income,SPP,N,N,12,1,0,0,3,16
NSW,134,Mitchell,K,2,42091,"CAMPBELL, Petra",Sustainable Australia Party - Universal Basic Income,SPP,N,N,4,0,0,0,0,4
NSW,134,Mitchell,L,0,42146,L Above-the-line Votes,Indigenous - Aboriginal Party of Australia,IAP,N,N,202,11,0,4,25,242
NSW,134,Mitchell,L,1,42087,"WHYMAN, Owen D",Indigenous - Aboriginal Party of Australia,IAP,N,N,17,0,0,0,1,18
NSW,134,Mitchell,L,2,42088,"BROOKE, Lawrence John",Indigenous - Aboriginal Party of Australia,IAP,N,N,2,0,0,0,1,3
NSW,134,Mitchell,M,0,42138,M Above-the-line Votes,Trumpet of Patriots,CYA,N,N,1602,92,3,44,245,1986
NSW,134,Mitchell,M,1,41676,"NILE, Silvana",Trumpet of Patriots,CYA,N,N,52,2,0,3,8,65
NSW,134,Mitchell,M,2,41694,"ROBERTSON, Andrew",Trumpet of Patriots,CYA,N,N,15,1,0,1,2,19
NSW,134,Mitchell,M,3,41733,"MARTIN, Michelle",Trumpet of Patriots,CYA,N,N,7,0,0,0,6,13
NSW,134,Mitchell,N,0,42135,N Above-the-line Votes,Liberal & Nationals,LPNP,N,N,34747,1049,40,954,6581,43371
NSW,134,Mitchell,N,1,41880,"BRAGG, Andrew",Liberal,LP,Y,Y,685,27,1,23,227,963
NSW,134,Mitchell,N,2,41905,"COLLINS, Jessica",Liberal,LP,Y,N,89,4,0,4,23,120
NSW,134,Mitchell,N,3,41916,"DAVEY, Perin",The Nationals,NP,N,Y,22,2,0,0,9,33
NSW,134,Mitchell,N,4,41923,"HUGHES, Hollie",Liberal,LP,N,Y,69,3,0,1,36,109
NSW,134,Mitchell,N,5,41932,"McARTHUR, Juliana",The Nationals,NP,N,N,20,2,0,0,5,27
NSW,134,Mitchell,N,6,41936,"BRINSMEAD, Rhiannon",Liberal,LP,N,N,29,1,0,1,6,37
NSW,134,Mitchell,O,0,42136,O Above-the-line Votes,Jacqui Lambie Network,JLN,N,N,485,15,0,13,140,653
NSW,134,Mitchell,O,1,41946,"KOLOMEITZ, Glenn Raymond",Jacqui Lambie Network,JLN,N,N,41,0,0,2,18,61
NSW,134,Mitchell,O,2,41957,"SAHAY, Nikhita",Jacqui Lambie Network,JLN,N,N,9,0,0,0,2,11
NSW,134,Mitchell,P,0,42130,P Above-the-line Votes,Citizens Party,CEC,N,N,163,5,0,4,21,193
NSW,134,Mitchell,P,1,40834,"SCHMULOW, Andy",Citizens Party,CEC,N,N,16,0,0,0,2,18
NSW,134,Mitchell,P,2,40830,"LAWLER, Ann",Citizens Party,CEC,N,N,1,0,0,0,0,1
NSW,134,Mitchell,Q,0,42137,Q Above-the-line Votes,Socialist Alliance,SAL,N,N,143,3,0,5,16,167
NSW,134,Mitchell,Q,1,41877,"BOYLE, Peter",Socialist Alliance,SAL,N,N,7,0,0,0,2,9
NSW,134,Mitchell,Q,2,41883,"CHUTER, Andrew",Socialist Alliance,SAL,N,N,1,0,0,0,0,1
NSW,134,Mitchell,R,0,42145,R Above-the-line Votes,The Greens,GRN,N,N,9505,452,15,343,1023,11338
NSW,134,Mitchell,R,1,41816,"FARUQI, Mehreen",The Greens,GRN,Y,Y,364,23,1,17,57,462
NSW,134,Mitchell,R,2,41832,"LLOYD, Eddie",The Greens,GRN,N,N,18,1,0,4,6,29
NSW,134,Mitchell,R,3,41853,"SELVENTHIRAN, Sujan",The Greens,GRN,N,N,30,0,0,1,5,36
NSW,134,Mitchell,R,4,41815,"BLOCH, Barbara",The Greens,GRN,N,N,16,2,0,1,8,27
NSW,134,Mitchell,R,5,41824,"FLOYD, Ethan",The Greens,GRN,N,N,12,1,0,0,1,14
NSW,134,Mitchell,R,6,41836,"JACOBS, Rachael",The Greens,GRN,N,N,42,1,0,1,16,60
NSW,134,Mitchell,UG,1,41762,"HARRIS, Kerrie Christina",Independent,IND,N,N,76,3,0,1,19,99
NSW,134,Mitchell,UG,2,42102,"PRICE, Shawn",,,N,N,27,2,0,2,8,39
NSW,134,Mitchell,UG,3,42071,"GRZIC, Warren",Independent,IND,N,N,21,2,0,0,6,29
NSW,135,New England,A,0,42144,A Above-the-line Votes,Labor,ALP,N,N,24143,486,26,785,1733,27173
NSW,135,New England,A,1,41774,"SHELDON, Tony",Labor,ALP,Y,Y,889,28,1,32,102,1052
NSW,135,New England,A,2,41783,"AYRES, Tim",Labor,ALP,Y,Y,75,0,0,6,6,87
NSW,135,New England,A,3,41808,"BELJIC, Emilija",Labor,ALP,N,N,44,0,0,1,3,48
NSW,135,New England,A,4,41867,"MCGREGOR, Victoria",Labor,ALP,N,N,52,2,0,2,3,59
NSW,135,New England,A,5,41849,"SEWELL, Sharon",Labor,ALP,N,N,39,3,1,1,3,47
NSW,135,New England,A,6,41859,"ROARTY, Heather",Labor,ALP,N,N,56,2,0,2,6,66
NSW,135,New England,B,0,42131,B Above-the-line Votes,,,N,N,255,5,0,11,19,290
NSW,135,New England,B,1,40822,"BODDY, Max",,,N,N,18,2,0,1,1,22
NSW,135,New England,B,2,40816,"DOVE, Warwick",,,N,N,5,0,0,2,1,8
NSW,135,New England,C,0,42147,C Above-the-line Votes,Australia's Voice,AV,N,N,870,33,1,29,45,978
NSW,135,New England,C,1,42093,"DARWICHE, Emanie Samira",Australia's Voice,AV,N,N,41,2,0,1,3,47
NSW,135,New England,C,2,42095,"GEORGE, Graham",Australia's Voice,AV,N,N,17,0,0,0,1,18
NSW,135,New England,D,0,42142,D Above-the-line Votes,FUSION | Planet Rescue | Whistleblower Protection | Innovation,SOPA,N,N,270,5,1,8,19,303
NSW,135,New England,D,1,41787,"WHITICKER, Miles",FUSION | Planet Rescue | Whistleblower Protection | Innovation,SOPA,N,N,32,0,0,1,0,33
NSW,135,New England,D,2,41795,"POTTS, Andrew",FUSION | Planet Rescue | Whistleblower Protection | Innovation,SOPA,N,N,9,0,0,0,0,9
NSW,135,New England,E,0,42133,E Above-the-line Votes,Family First,FFPA,N,N,2407,72,4,63,113,2659
NSW,135,New England,E,1,40806,"SHELTON, Lyle",Family First,FFPA,N,N,219,3,1,11,15,249
NSW,135,New England,E,2,40814,"MASTERS, Roseanne",Family First,FFPA,N,N,16,0,0,2,1,19
NSW,135,New England,F,0,42140,F Above-the-line Votes,Pauline Hanson's One Nation,ON,N,N,11795,236,12,355,839,13237
NSW,135,New England,F,1,41754,"STACEY, Warwick",Pauline Hanson's One Nation,ON,Y,N,582,15,0,25,74,696
NSW,135,New England,F,2,41760,"THOMPSON, Rebecca",Pauline Hanson's One Nation,ON,N,N,53,0,0,1,5,59
NSW,135,New England,G,0,42134,G Above-the-line Votes,Animal Justice Party,AJP,N,N,1116,24,2,34,76,1252
NSW,135,New England,G,1,40792,"KERIN, Emma",Animal Justice Party,AJP,N,N,55,0,0,2,10,67
NSW,135,New England,G,2,40797,"STELLINO, Matt",Animal Justice Party,AJP,N,N,4,0,0,0,0,4
NSW,135,New England,H,0,42139,H Above-the-line Votes,Australian Christians,AUC,N,N,948,17,0,28,66,1059
NSW,135,New England,H,1,41897,"WOLFSON, Asher",Australian Christians,AUC,N,N,83,4,0,4,12,103
NSW,135,New England,H,2,41909,"FISCHER, Duncan Gregg",Australian Christians,AUC,N,N,22,0,0,0,2,24
NSW,135,New England,I,0,42143,I Above-the-line Votes,Libertarian / HEART / Gerard Rennick People First,PFHL,N,N,1470,30,2,53,123,1678
NSW,135,New England,I,1,42038,"KELLY, Craig",Libertarian,LTP,N,N,110,1,0,5,14,130
NSW,135,New England,I,2,42048,"O'NEILL, Michael",HEART Party,IMO,N,N,24,1,0,1,3,29
NSW,135,New England,I,3,42077,"SEDMAN, Tracy",Gerard Rennick People First,GRPF,N,N,59,3,0,3,11,76
NSW,135,New England,I,4,42057,"CHRISTOU, Steve",Libertarian,LTP,N,N,2,0,0,0,0,2
NSW,135,New England,I,5,42047,"QUTAMI, Sonia",HEART Party,IMO,N,N,3,0,0,0,0,3
NSW,135,New England,J,0,42132,J Above-the-line Votes,Legalise Cannabis Party,HMP,N,N,4872,176,4,148,171,5371
NSW,135,New England,J,1,40826,"HUNT, Miles",Legalise Cannabis Party,HMP,N,N,185,10,0,8,11,214
NSW,135,New England,J,2,40831,"BALDERSTONE, Michael",Legalise Cannabis Party,HMP,N,N,17,0,0,0,2,19
NSW,135,New England,J,3,40844,"ELLISTON, Tia",Legalise Cannabis Party,HMP,N,N,20,0,0,0,2,22
NSW,135,New England,K,0,42141,K Above-the-line Votes,Sustainable Australia Party - Universal Basic Income,SPP,N,N,295,10,0,9,28,342
NSW,135,New England,K,1,42094,"BOURKE, William",Sustainable Australia Party - Universal Basic Income,SPP,N,N,20,0,0,0,0,20
NSW,135,New England,K,2,42091,"CAMPBELL, Petra",Sustainable Australia Party - Universal Basic Income,SPP,N,N,7,0,0,1,1,9
NSW,135,New England,L,0,42146,L Above-the-line Votes,Indigenous - Aboriginal Party of Australia,IAP,N,N,1176,51,2,29,52,1310
NSW,135,New England,L,1,42087,"WHYMAN, Owen D",Indigenous - Aboriginal Party of Australia,IAP,N,N,70,3,0,6,4,83
NSW,135,New England,L,2,42088,"BROOKE, Lawrence John",Indigenous - Aboriginal Party of Australia,IAP,N,N,12,2,0,1,0,15
NSW,135,New England,M,0,42138,M Above-the-line Votes,Trumpet of Patriots,CYA,N,N,3339,74,2,104,179,3698
NSW,135,New England,M,1,41676,"NILE, Silvana",Trumpet of Patriots,CYA,N,N,127,4,0,5,13,149
NSW,135,New England,M,2,41694,"ROBERTSON, Andrew",Trumpet of Patriots,CYA,N,N,20,1,0,1,2,24
NSW,135,New England,M,3,41733,"MARTIN, Michelle",Trumpet of Patriots,CYA,N,N,16,0,0,1,1,18
NSW,135,New England,N,0,42135,N Above-the-line Votes,Liberal & Nationals,LPNP,N,N,36081,520,18,1094,3317,41030
NSW,135,New England,N,1,41880,"BRAGG, Andrew",Liberal,LP,Y,Y,588,12,1,26,126,753
NSW,135,New England,N,2,41905,"COLLINS, Jessica",Liberal,LP,Y,N,37,3,0,3,3,46
NSW,135,New England,N,3,41916,"DAVEY, Perin",The Nationals,NP,N,Y,132,3,0,6,49,190
NSW,135,New England,N,4,41923,"HUGHES, Hollie",Liberal,LP,N,Y,82,2,0,2,28,114
NSW,135,New England,N,5,41932,"McARTHUR, Juliana",The Nationals,NP,N,N,50,2,0,3,23,78
NSW,135,New England,N,6,41936,"BRINSMEAD, Rhiannon",Liberal,LP,N,N,22,1,0,0,3,26
NSW,135,New England,O,0,42136,O Above-the-line Votes,Jacqui Lambie Network,JLN,N,N,1497,20,1,51,188,1757
NSW,135,New England,O,1,41946,"KOLOMEITZ, Glenn Raymond",Jacqui Lambie Network,JLN,N,N,110,2,0,2,14,128
NSW,135,New England,O,2,41957,"SAHAY, Nikhita",Jacqui Lambie Network,JLN,N,N,13,0,0,0,1,14
NSW,135,New England,P,0,42130,P Above-the-line Votes,Citizens Party,CEC,N,N,187,1,0,7,7,202
NSW,135,New England,P,1,40834,"SCHMULOW, Andy",Citizens Party,CEC,N,N,15,0,0,0,4,19
NSW,135,New England,P,2,40830,"LAWLER, Ann",Citizens Party,CEC,N,N,2,0,0,0,1,3
NSW,135,New England,Q,0,42137,Q Above-the-line Votes,Socialist Alliance,SAL,N,N,141,3,0,6,11,161
NSW,135,New England,Q,1,41877,"BOYLE, Peter",Socialist Alliance,SAL,N,N,26,0,0,1,1,28
NSW,135,New England,Q,2,41883,"CHUTER, Andrew",Socialist Alliance,SAL,N,N,2,0,0,0,1,3
NSW,135,New England,R,0,42145,R Above-the-line Votes,The Greens,GRN,N,N,5908,206,8,253,412,6787
NSW,135,New England,R,1,41816,"FARUQI, Mehreen",The Greens,GRN,Y,Y,401,9,2,16,38,466
NSW,135,New England,R,2,41832,"LLOYD, Eddie",The Greens,GRN,N,N,19,1,0,2,2,24
NSW,135,New England,R,3,41853,"SELVENTHIRAN, Sujan",The Greens,GRN,N,N,10,0,0,0,0,10
NSW,135,New England,R,4,41815,"BLOCH, Barbara",The Greens,GRN,N,N,17,0,0,3,2,22
NSW,135,New England,R,5,41824,"FLOYD, Ethan",The Greens,GRN,N,N,12,1,0,1,1,15
NSW,135,New England,R,6,41836,"JACOBS, Rachael",The Greens,GRN,N,N,53,1,0,3,3,60
NSW,135,New England,UG,1,41762,"HARRIS, Kerrie Christina",Independent,IND,N,N,114,0,0,4,11,129
NSW,135,New England,UG,2,42102,"PRICE, Shawn",,,N,N,13,0,0,1,3,17
NSW,135,New England,UG,3,42071,"GRZIC, Warren",Independent,IND,N,N,17,0,0,0,1,18
NSW,136,Newcastle,A,0,42144,A Above-the-line Votes,Labor,ALP,N,N,38916,1177,61,1077,4699,45930
