2010 Federal Election Senate First Preferences By Polling Place for Division 194 [Event:15508 Phase:FinalResults Generated:2013-01-22T15:04:00 Cycle:109e02bb-5f15-4808-984f-b47255b191fb Created:2013-01-22T14:55:43 Environment:PROD Site:PARKES Server:NTR01 Version:6.0.10.10009]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceNm,Ticket,CandidateID,BallotPosition,CandidateDetails,PartyNm,OrdinaryVotes
TAS,194,Denison,8442,Battery Point,E,21943,1,"WILLIAMS, Ray",Shooters and Fishers,2
TAS,194,Denison,8442,Battery Point,E,21953,2,"BLACKMORE, Jeff",Shooters and Fishers,0
TAS,194,Denison,8442,Battery Point,F,22051,0,F Ticket Votes,Australian Greens,318
TAS,194,Denison,8442,Battery Point,F,20801,1,"MILNE, Christine",Australian Greens,184
TAS,194,Denison,8442,Battery Point,F,20802,2,"WHISH-WILSON, Peter Stuart",Australian Greens,11
TAS,194,Denison,8442,Battery Point,F,20805,3,"ANN, Penelope",Australian Greens,4
TAS,194,Denison,8442,Battery Point,G,22056,0,G Ticket Votes,Secular Party of Australia,1
TAS,194,Denison,8442,Battery Point,G,21676,1,"KEOGH, Jeff",Secular Party of Australia,2
TAS,194,Denison,8442,Battery Point,G,21679,2,"CHOI, Jin-oh",Secular Party of Australia,0
TAS,194,Denison,8442,Battery Point,H,22060,0,H Ticket Votes,Democratic Labor Party (DLP) of Australia,1
TAS,194,Denison,8442,Battery Point,H,21972,1,"GORA, Mishka",Democratic Labor Party (DLP) of Australia,3
TAS,194,Denison,8442,Battery Point,H,21975,2,"WILLIAMS, Margaret Mary",Democratic Labor Party (DLP) of Australia,0
TAS,194,Denison,8442,Battery Point,I,22058,0,I Ticket Votes,Family First,7
TAS,194,Denison,8442,Battery Point,I,21916,1,"ZUBIC, Jim",Family First,1
TAS,194,Denison,8442,Battery Point,I,21917,2,"WOODCOCK, Hamish McKinnon",Family First,1
TAS,194,Denison,8442,Battery Point,J,22054,0,J Ticket Votes,The Climate Sceptics,3
TAS,194,Denison,8442,Battery Point,J,21743,1,"WALLER, Frank",The Climate Sceptics,0
TAS,194,Denison,8442,Battery Point,J,21746,2,"COSTELLA, Sally",The Climate Sceptics,1
TAS,194,Denison,8442,Battery Point,UG,21964,1,"OTTAVI, Dino",Independent,14
TAS,194,Denison,8442,Battery Point,ZZ,0,99,INFORMAL,,19
TAS,194,Denison,8443,Bowen Road,A,22057,0,A Ticket Votes,Senator On-Line,6
TAS,194,Denison,8443,Bowen Road,A,21856,1,"MURRAY, Julie",Senator On-Line,1
TAS,194,Denison,8443,Bowen Road,A,21858,2,"WIENER, Sven",Senator On-Line,2
TAS,194,Denison,8443,Bowen Road,B,22053,0,B Ticket Votes,Australian Democrats,6
TAS,194,Denison,8443,Bowen Road,B,21756,1,"HUTTON, Paulene",Australian Democrats,2
TAS,194,Denison,8443,Bowen Road,B,21759,2,"NEAL, Timothy",Australian Democrats,0
TAS,194,Denison,8443,Bowen Road,C,22052,0,C Ticket Votes,Liberal,222
TAS,194,Denison,8443,Bowen Road,C,21538,1,"ABETZ, Eric",Liberal,26
TAS,194,Denison,8443,Bowen Road,C,21558,2,"PARRY, Stephen Shane",Liberal,4
TAS,194,Denison,8443,Bowen Road,C,21628,3,"BARNETT, Guy",Liberal,14
TAS,194,Denison,8443,Bowen Road,D,22055,0,D Ticket Votes,Australian Labor Party,577
TAS,194,Denison,8443,Bowen Road,D,21041,1,"POLLEY, Helen",Australian Labor Party,35
TAS,194,Denison,8443,Bowen Road,D,21459,2,"URQUHART, Anne",Australian Labor Party,5
TAS,194,Denison,8443,Bowen Road,D,21488,3,"SINGH, Lisa",Australian Labor Party,91
TAS,194,Denison,8443,Bowen Road,E,22059,0,E Ticket Votes,Shooters and Fishers,16
TAS,194,Denison,8443,Bowen Road,E,21943,1,"WILLIAMS, Ray",Shooters and Fishers,4
TAS,194,Denison,8443,Bowen Road,E,21953,2,"BLACKMORE, Jeff",Shooters and Fishers,0
TAS,194,Denison,8443,Bowen Road,F,22051,0,F Ticket Votes,Australian Greens,217
TAS,194,Denison,8443,Bowen Road,F,20801,1,"MILNE, Christine",Australian Greens,118
TAS,194,Denison,8443,Bowen Road,F,20802,2,"WHISH-WILSON, Peter Stuart",Australian Greens,5
TAS,194,Denison,8443,Bowen Road,F,20805,3,"ANN, Penelope",Australian Greens,7
TAS,194,Denison,8443,Bowen Road,G,22056,0,G Ticket Votes,Secular Party of Australia,2
TAS,194,Denison,8443,Bowen Road,G,21676,1,"KEOGH, Jeff",Secular Party of Australia,1
TAS,194,Denison,8443,Bowen Road,G,21679,2,"CHOI, Jin-oh",Secular Party of Australia,0
TAS,194,Denison,8443,Bowen Road,H,22060,0,H Ticket Votes,Democratic Labor Party (DLP) of Australia,7
TAS,194,Denison,8443,Bowen Road,H,21972,1,"GORA, Mishka",Democratic Labor Party (DLP) of Australia,5
TAS,194,Denison,8443,Bowen Road,H,21975,2,"WILLIAMS, Margaret Mary",Democratic Labor Party (DLP) of Australia,0
TAS,194,Denison,8443,Bowen Road,I,22058,0,I Ticket Votes,Family First,24
TAS,194,Denison,8443,Bowen Road,I,21916,1,"ZUBIC, Jim",Family First,1
