2016 Federal Election Senate First Preferences By Division By Candidate By Vote Type  [Event:20499 Phase:FinalResults Generated:2017-05-16T15:44:16 Cycle:1c16bc24-2305-4e98-b136-89dead4ad909 Created:2016-09-05T17:43:14 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.5.84.43192],,,,,,,,,,,,,,,,
StateAb,DivisionID,DivisionNm,Ticket,BallotPosition,CandidateID,CandidateDetails,PartyName,PartyAb,Elected,HistoricElected,OrdinaryVotes,AbsentVotes,ProvisionalVotes,PrePollVotes,PostalVotes,TotalVotes
ACT,102,Fenner,E,1,28468,"HAYDON, John",Sustainable Australia,SPP,N,N,267,5,2,11,24,309
ACT,102,Fenner,E,2,28469,"TYE, Martin",Sustainable Australia,SPP,N,N,56,1,0,3,3,63
ACT,102,Fenner,F,0,29667,F Ticket Votes,Liberal,LP,N,N,30769,494,237,1498,2000,34998
ACT,102,Fenner,F,1,28773,"SESELJA, Zed",Liberal,LP,Y,Y,2007,32,16,97,133,2285
ACT,102,Fenner,F,2,28782,"HIATT, Jane",Liberal,LP,N,N,557,7,7,25,35,631
ACT,102,Fenner,G,0,29664,G Ticket Votes,Animal Justice Party,AJP,N,N,1396,36,13,77,107,1629
ACT,102,Fenner,G,1,28254,"FIELD, Deborah",Animal Justice Party,AJP,N,N,227,6,4,7,15,259
ACT,102,Fenner,G,2,28256,"MONTAGNE, Jessica",Animal Justice Party,AJP,N,N,43,2,0,5,1,51
ACT,102,Fenner,H,0,29665,H Ticket Votes,The Greens,GRN,N,N,13603,270,115,1024,732,15744
ACT,102,Fenner,H,1,28306,"HOBBS, Christina",The Greens,GRN,N,N,4543,38,24,257,208,5070
ACT,102,Fenner,H,2,28308,"WAREHAM, Sue",The Greens,GRN,N,N,267,2,1,25,23,318
ACT,102,Fenner,I,0,29668,I Ticket Votes,Christian Democratic Party (Fred Nile Group),CDP,N,N,1205,8,6,58,84,1361
ACT,102,Fenner,I,1,28760,"KIM, David William",Christian Democratic Party (Fred Nile Group),CDP,N,N,224,4,1,8,16,253
ACT,102,Fenner,I,2,28763,"TADROS, Elizabeth",Christian Democratic Party (Fred Nile Group),CDP,N,N,32,0,0,2,1,35
ACT,102,Fenner,J,0,29671,J Ticket Votes,Australian Sex Party,ASXP,N,N,3475,107,29,156,136,3903
ACT,102,Fenner,J,1,29390,"BAILEY, Steven",Australian Sex Party,ASXP,N,N,789,9,7,29,26,860
ACT,102,Fenner,J,2,29391,"SWAN, Robbie",Australian Sex Party,ASXP,N,N,140,4,2,4,5,155
ACT,102,Fenner,UG,1,29520,"HAY, Michael Gerard",VOTEFLUX.ORG | Upgrade Democracy!,FLUX,N,N,317,4,3,12,22,358
ACT,102,Fenner,UG,2,28150,"HANSON, Anthony",Mature Australia,MAP,N,N,132,1,0,10,11,154
NSW,103,Banks,A,0,29730,A Ticket Votes,Health Australia Party,NMP,N,N,698,64,25,55,56,898
NSW,103,Banks,A,1,28378,"PATTERSON, Andrew James",Health Australia Party,NMP,N,N,85,12,4,1,2,104
NSW,103,Banks,A,2,28379,"PAFF, Leanne",Health Australia Party,NMP,N,N,5,1,2,0,1,9
NSW,103,Banks,B,0,29745,B Ticket Votes,Seniors United Party of Australia,SUN,N,N,222,17,1,8,55,303
NSW,103,Banks,B,1,29066,"EVANS, Gillian",Seniors United Party of Australia,SUN,N,N,19,1,0,2,4,26
NSW,103,Banks,B,2,29072,"KOLIADIS, Kerry",Seniors United Party of Australia,SUN,N,N,5,0,0,0,1,6
NSW,103,Banks,B,3,29077,"OSBORNE, Chris",Seniors United Party of Australia,SUN,N,N,3,0,0,0,0,3
NSW,103,Banks,C,0,29741,C Ticket Votes,Family First,FFP,N,N,777,57,28,62,76,1000
NSW,103,Banks,C,1,28833,"JOBE, Phil",Family First,FFP,N,N,58,7,2,3,3,73
NSW,103,Banks,C,2,28835,"VINCENT, Sally",Family First,FFP,N,N,12,3,1,2,0,18
NSW,103,Banks,C,3,28837,"McCAFFREY, Simon",Family First,FFP,N,N,3,1,0,1,2,7
NSW,103,Banks,D,0,29743,D Ticket Votes,Liberal Democrats,LDP,N,N,2295,182,36,151,193,2857
NSW,103,Banks,D,1,28846,"LEYONHJELM, David",Liberal Democrats,LDP,Y,Y,78,4,2,4,12,100
NSW,103,Banks,D,2,28850,"KENNARD, Sam",Liberal Democrats,LDP,N,N,10,1,1,0,3,15
NSW,103,Banks,E,0,29732,E Ticket Votes,VOTEFLUX.ORG | Upgrade Democracy!,FLUX,N,N,238,7,0,2,15,262
NSW,103,Banks,E,1,28369,"LOPEZ, Steven",VOTEFLUX.ORG | Upgrade Democracy!,FLUX,N,N,11,0,0,2,0,13
NSW,103,Banks,E,2,28372,"SPATARO, Nathan",VOTEFLUX.ORG | Upgrade Democracy!,FLUX,N,N,1,1,0,0,0,2
NSW,103,Banks,F,0,29736,F Ticket Votes,Liberal & Nationals,LPNP,N,N,27834,1202,309,1070,2803,33218
NSW,103,Banks,F,1,28478,"PAYNE, Marise",Liberal,LP,Y,Y,616,25,2,30,109,782
NSW,103,Banks,F,2,28479,"SINODINOS, Arthur",Liberal,LP,Y,Y,37,3,3,3,13,59
NSW,103,Banks,F,3,28480,"NASH, Fiona",The Nationals,NP,Y,Y,46,7,0,4,9,66
NSW,103,Banks,F,4,28481,"FIERRAVANTI-WELLS, Concetta",Liberal,LP,Y,Y,24,0,0,1,2,27
NSW,103,Banks,F,5,28483,"WILLIAMS, John",The Nationals,NP,Y,Y,18,1,0,1,2,22
NSW,103,Banks,F,6,28484,"HUGHES, Hollie",Liberal,LP,N,N,15,1,1,1,2,20
NSW,103,Banks,F,7,28486,"MOLAN, Jim",Liberal,LP,N,N,281,2,2,4,16,305
NSW,103,Banks,F,8,28487,"FANG, Wes",The Nationals,NP,N,N,8,1,0,2,2,13
NSW,103,Banks,F,9,28488,"OK, Sang",Liberal,LP,N,N,8,2,0,1,0,11
NSW,103,Banks,F,10,28489,"RICHARDS, Sarah",Liberal,LP,N,N,11,1,0,0,0,12
NSW,103,Banks,F,11,28490,"LEVINY, Fiona",The Nationals,NP,N,N,3,0,0,0,0,3
NSW,103,Banks,F,12,28491,"McGAHEY, Victoria",Liberal,LP,N,N,18,1,0,4,2,25
NSW,103,Banks,G,0,29718,G Ticket Votes,,,N,N,55,4,2,3,7,71
NSW,103,Banks,G,1,27982,"VAN LIESHOUT, Teresa",,,N,N,2,0,0,0,0,2
NSW,103,Banks,G,2,27983,"BENNETT, Colin",,,N,N,2,0,0,0,0,2
NSW,103,Banks,H,0,29752,H Ticket Votes,Democratic Labour Party (DLP),DLP,N,N,775,66,16,35,52,944
NSW,103,Banks,H,1,29293,"McCORMACK, Paul",Democratic Labour Party (DLP),DLP,N,N,40,7,1,2,1,51
NSW,103,Banks,H,2,29298,"WILLIS, Dawn",Democratic Labour Party (DLP),DLP,N,N,1,0,0,0,0,1
NSW,103,Banks,I,0,29742,I Ticket Votes,Science Party/Cyclists Party,FTCY,N,N,204,18,1,13,19,255
NSW,103,Banks,I,1,29108,"JANSSON, James",Science Party,FUT,N,N,19,2,2,0,8,31
NSW,103,Banks,I,2,29109,"SLAVICH, Eve",Science Party,FUT,N,N,8,0,0,0,0,8
NSW,103,Banks,I,3,29112,"RALPH, Ingrid",Australian Cyclists Party,CYC,N,N,6,0,0,0,1,7
NSW,103,Banks,I,4,29114,"COOPER, Jai",Australian Cyclists Party,CYC,N,N,5,0,0,0,0,5
NSW,103,Banks,J,0,29724,J Ticket Votes,"Shooters, Fishers and Farmers",ASP,N,N,629,55,12,31,49,776
NSW,103,Banks,J,1,28165,"HOUSEMAN, Karl","Shooters, Fishers and Farmers",ASP,N,N,32,2,1,4,2,41
NSW,103,Banks,J,2,28166,"JOHNSON, Peter","Shooters, Fishers and Farmers",ASP,N,N,7,1,0,1,1,10
NSW,103,Banks,K,0,29728,K Ticket Votes,Voluntary Euthanasia Party,VEP,N,N,127,11,3,5,20,166
NSW,103,Banks,K,1,28376,"HIGSON, Shayne",Voluntary Euthanasia Party,VEP,N,N,19,0,0,0,2,21
NSW,103,Banks,K,2,28377,"FARRELL, Janise",Voluntary Euthanasia Party,VEP,N,N,3,1,0,0,1,5
NSW,103,Banks,L,0,29725,L Ticket Votes,Socialist Alliance,SAL,N,N,71,2,2,4,4,83
NSW,103,Banks,L,1,28213,"CANNING, Ken",Socialist Alliance,SAL,N,N,8,0,0,0,3,11
NSW,103,Banks,L,2,28214,"PRICE, Susan",Socialist Alliance,SAL,N,N,1,0,0,0,0,1
NSW,103,Banks,L,3,28215,"LEROY-DYER, Sharlene",Socialist Alliance,SAL,N,N,0,0,0,0,0,0
NSW,103,Banks,L,4,28217,"BYRNES, Howard",Socialist Alliance,SAL,N,N,1,0,0,0,0,1
NSW,103,Banks,M,0,29748,M Ticket Votes,Rise Up Australia Party,RUA,N,N,114,4,0,5,12,135
NSW,103,Banks,M,1,29060,"TUCKER, Brian Malcolm",Rise Up Australia Party,RUA,N,N,8,1,0,1,0,10
NSW,103,Banks,M,2,29062,"NICHOLS, Maree",Rise Up Australia Party,RUA,N,N,1,0,0,0,0,1
NSW,103,Banks,N,0,29738,N Ticket Votes,Labor,ALP,N,N,26080,1421,425,1091,1977,30994
NSW,103,Banks,N,1,28802,"DASTYARI, Sam",Labor,ALP,Y,Y,812,64,17,45,65,1003
NSW,103,Banks,N,2,28803,"McALLISTER, Jenny",Labor,ALP,Y,Y,63,1,1,5,8,78
NSW,103,Banks,N,3,28805,"O'NEILL, Deborah",Labor,ALP,Y,Y,42,2,2,1,2,49
NSW,103,Banks,N,4,28809,"CAMERON, Doug",Labor,ALP,Y,Y,70,3,1,2,9,85
NSW,103,Banks,N,5,28811,"MORIARTY, Tara",Labor,ALP,N,N,16,0,0,0,2,18
NSW,103,Banks,N,6,28812,"THOMSON, Vivien",Labor,ALP,N,N,13,0,0,2,3,18
NSW,103,Banks,N,7,28813,"ZHOU, Shuo",Labor,ALP,N,N,25,0,0,2,5,32
NSW,103,Banks,N,8,28814,"BANDARA, Jagath",Labor,ALP,N,N,22,3,1,1,1,28
NSW,103,Banks,N,9,28815,"RIZVI, Miriam",Labor,ALP,N,N,12,0,1,1,0,14
NSW,103,Banks,N,10,28816,"O'SULLIVAN, Mary",Labor,ALP,N,N,6,4,0,2,2,14
NSW,103,Banks,N,11,28817,"HAN, Paul Yi-Wen",Labor,ALP,N,N,20,0,2,4,0,26
NSW,103,Banks,N,12,28818,"COSTELLO, Alexandra",Labor,ALP,N,N,36,2,2,1,4,45
NSW,103,Banks,O,0,29755,O Ticket Votes,Online Direct Democracy - (Empowering the People!),SOL,N,N,100,2,2,4,4,112
NSW,103,Banks,O,1,29323,"DER SARKISSIAN, Berge Anthony",Online Direct Democracy - (Empowering the People!),SOL,N,N,2,0,0,0,0,2
NSW,103,Banks,O,2,29324,"EMMETT, Arthur John",Online Direct Democracy - (Empowering the People!),SOL,N,N,0,0,0,0,0,0
NSW,103,Banks,P,0,29719,P Ticket Votes,Derryn Hinch's Justice Party,DHJP,N,N,325,18,8,12,37,400
NSW,103,Banks,P,1,27992,"STEVENS, Ken",Derryn Hinch's Justice Party,DHJP,N,N,21,2,0,0,6,29
NSW,103,Banks,P,2,27993,"WASHBOURNE, Adam",Derryn Hinch's Justice Party,DHJP,N,N,9,0,0,0,0,9
NSW,103,Banks,Q,0,29726,Q Ticket Votes,Jacqui Lambie Network,JLN,N,N,146,8,1,9,18,182
NSW,103,Banks,Q,1,28281,"THOMAS, Allan",Jacqui Lambie Network,JLN,N,N,17,0,0,1,1,19
NSW,103,Banks,Q,2,28282,"RELPH, Bruce",Jacqui Lambie Network,JLN,N,N,1,0,0,0,0,1
NSW,103,Banks,Q,3,28283,"CARR, Mitch",Jacqui Lambie Network,JLN,N,N,1,0,0,0,0,1
NSW,103,Banks,R,0,29731,R Ticket Votes,Pirate Party Australia,PIR,N,N,155,8,4,8,21,196
NSW,103,Banks,R,1,28380,"KEARNS, Sam",Pirate Party Australia,PIR,N,N,13,3,0,1,0,17
NSW,103,Banks,R,2,28382,"McINTOSH, Darren",Pirate Party Australia,PIR,N,N,1,0,0,0,1,2
NSW,103,Banks,S,0,29729,S Ticket Votes,Pauline Hanson's One Nation,ON,N,N,1651,104,18,70,238,2081
NSW,103,Banks,S,1,28318,"BURSTON, Brian",Pauline Hanson's One Nation,ON,Y,N,108,6,1,5,15,135
NSW,103,Banks,S,2,28319,"MACKIN, Dean",Pauline Hanson's One Nation,ON,N,N,4,0,0,0,1,5
NSW,103,Banks,S,3,28322,"BERNIER, Christine Pamela",Pauline Hanson's One Nation,ON,N,N,8,1,1,0,0,10
NSW,103,Banks,T,0,29740,T Ticket Votes,Veterans Party,ADVP,N,N,49,5,1,6,5,66
NSW,103,Banks,T,1,28826,"BENNIE, Raymond",Veterans Party,ADVP,N,N,6,0,0,0,0,6
NSW,103,Banks,T,2,28829,"BRADBURY, Mark",Veterans Party,ADVP,N,N,1,0,1,0,0,2
NSW,103,Banks,U,0,29737,U Ticket Votes,Secular Party of Australia,SPA,N,N,36,5,2,1,2,46
NSW,103,Banks,U,1,28473,"BRYCE, Ian Robert",Secular Party of Australia,SPA,N,N,9,0,0,0,1,10
NSW,103,Banks,U,2,28474,"ELLIS, Dee",Secular Party of Australia,SPA,N,N,0,0,0,0,0,0
NSW,103,Banks,V,0,29747,V Ticket Votes,CountryMinded,CM,N,N,20,1,0,0,1,22
NSW,103,Banks,V,1,29033,"BUCKMAN, Christopher",CountryMinded,CM,N,N,1,0,0,0,0,1
NSW,103,Banks,V,2,29034,"MORGAN, Methuen",CountryMinded,CM,N,N,0,0,0,0,0,0
NSW,103,Banks,W,0,29723,W Ticket Votes,Socialist Equality Party,SEP,N,N,40,11,0,2,3,56
NSW,103,Banks,W,1,28159,"COGAN, James",Socialist Equality Party,SEP,N,N,2,0,0,0,0,2
NSW,103,Banks,W,2,28160,"DAVIS, John",Socialist Equality Party,SEP,N,N,0,0,0,0,0,0
NSW,103,Banks,X,0,29733,X Ticket Votes,Katter's Australian Party,KAP,N,N,34,1,0,2,5,42
NSW,103,Banks,X,1,28383,"HARRIS, Tom",Katter's Australian Party,KAP,N,N,3,0,0,0,0,3
NSW,103,Banks,X,2,28384,"BELCASTRO, Anthony Geno",Katter's Australian Party,KAP,N,N,0,0,0,0,0,0
NSW,103,Banks,Y,0,29751,Y Ticket Votes,Palmer United Party,PUP,N,N,33,2,2,1,0,38
NSW,103,Banks,Y,1,29246,"WRIGHTSON, Suellen Marree",Palmer United Party,PUP,N,N,1,0,0,0,0,1
NSW,103,Banks,Y,2,29249,"MARKS, Robert James",Palmer United Party,PUP,N,N,0,0,0,0,0,0
NSW,103,Banks,Y,3,29252,"DONNELLY, Cara Melissa",Palmer United Party,PUP,N,N,0,0,0,0,0,0
NSW,103,Banks,Z,0,29721,Z Ticket Votes,Citizens Electoral Council,CEC,N,N,19,5,0,3,0,27
NSW,103,Banks,Z,1,28024,"LAWLER, Ann",Citizens Electoral Council,CEC,N,N,3,0,0,0,0,3
NSW,103,Banks,Z,2,28026,"BUTLER, Robert",Citizens Electoral Council,CEC,N,N,0,1,0,0,0,1
NSW,103,Banks,AA,0,29758,AA Ticket Votes,Australian Motoring Enthusiast Party,AMEP,N,N,225,25,1,9,17,277
NSW,103,Banks,AA,1,29598,"BRYDEN, Rob",Australian Motoring Enthusiast Party,AMEP,N,N,13,3,1,0,0,17
NSW,103,Banks,AA,2,29599,"KIRKNESS, Daniel",Australian Motoring Enthusiast Party,AMEP,N,N,2,0,0,0,0,2
NSW,103,Banks,AB,0,29746,AB Ticket Votes,Animal Justice Party,AJP,N,N,612,58,8,35,89,802
NSW,103,Banks,AB,1,29053,"STONER, Lynda",Animal Justice Party,AJP,N,N,32,1,1,3,3,40
NSW,103,Banks,AB,2,29054,"ELKINGTON, Gordon",Animal Justice Party,AJP,N,N,1,0,0,0,0,1
NSW,103,Banks,AC,0,29720,AC Ticket Votes,The Arts Party,ARTS,N,N,116,7,5,9,15,152
NSW,103,Banks,AC,1,27999,"KELDOULIS, Barry",The Arts Party,ARTS,N,N,12,3,1,0,0,16
NSW,103,Banks,AC,2,28001,"GLEDHILL, Nicholas",The Arts Party,ARTS,N,N,3,0,1,0,0,4
NSW,103,Banks,AD,0,29756,AD Ticket Votes,Non-Custodial Parents Party (Equal Parenting),NCP,N,N,19,2,0,1,1,23
NSW,103,Banks,AD,1,29320,"GREENING, Eric",Non-Custodial Parents Party (Equal Parenting),NCP,N,N,4,1,0,0,0,5
NSW,103,Banks,AD,2,29321,"THOMPSON, Andy",Non-Custodial Parents Party (Equal Parenting),NCP,N,N,0,0,0,0,0,0
NSW,103,Banks,AE,0,29722,AE Ticket Votes,Mature Australia,MAP,N,N,29,1,0,1,3,34
NSW,103,Banks,AE,1,28076,"QUINN, Paul",Mature Australia,MAP,N,N,4,0,0,1,0,5
NSW,103,Banks,AE,2,28077,"FREARSON, Gregory",Mature Australia,MAP,N,N,0,0,0,0,0,0
NSW,103,Banks,AF,0,29727,AF Ticket Votes,Christian Democratic Party (Fred Nile Group),CDP,N,N,3529,123,46,122,229,4049
NSW,103,Banks,AF,1,28325,"HALL, Nella",Christian Democratic Party (Fred Nile Group),CDP,N,N,246,20,1,6,25,298
NSW,103,Banks,AF,2,28326,"RAHME, Peter",Christian Democratic Party (Fred Nile Group),CDP,N,N,9,0,0,0,0,9
NSW,103,Banks,AF,3,28327,"LIONS, Deborah Ann Jane",Christian Democratic Party (Fred Nile Group),CDP,N,N,4,0,0,0,0,4
NSW,103,Banks,AF,4,28328,"PHILLIPS, Andrew",Christian Democratic Party (Fred Nile Group),CDP,N,N,3,0,1,0,0,4
NSW,103,Banks,AF,5,28330,"PIPER, Tania Stephanie",Christian Democratic Party (Fred Nile Group),CDP,N,N,2,0,0,0,0,2
NSW,103,Banks,AF,6,28331,"SMITH, Beth",Christian Democratic Party (Fred Nile Group),CDP,N,N,3,0,0,0,1,4
NSW,103,Banks,AF,7,28332,"VINCENT, Dave",Christian Democratic Party (Fred Nile Group),CDP,N,N,1,0,0,0,0,1
NSW,103,Banks,AF,8,28333,"BROADBRIDGE, Colin",Christian Democratic Party (Fred Nile Group),CDP,N,N,1,0,0,0,0,1
NSW,103,Banks,AF,9,28335,"AVASALU, Rhonda",Christian Democratic Party (Fred Nile Group),CDP,N,N,0,0,0,0,0,0
NSW,103,Banks,AF,10,28337,"LEA, Archie",Christian Democratic Party (Fred Nile Group),CDP,N,N,1,1,0,0,1,3
NSW,103,Banks,AF,11,28338,"EL-DAGHL, Lena",Christian Democratic Party (Fred Nile Group),CDP,N,N,0,0,0,0,0,0
NSW,103,Banks,AF,12,28340,"KNOX, Charles",Christian Democratic Party (Fred Nile Group),CDP,N,N,2,0,0,0,0,2
NSW,103,Banks,AG,0,29744,AG Ticket Votes,Australian Sex Party,ASXP,N,N,316,32,6,16,31,401
NSW,103,Banks,AG,1,29048,"FITZGERALD, Ross",Australian Sex Party,ASXP,N,N,25,0,0,1,2,28
NSW,103,Banks,AG,2,29049,"RAYE, Sue",Australian Sex Party,ASXP,N,N,4,1,0,0,0,5
NSW,103,Banks,AH,0,29757,AH Ticket Votes,Australian Progressives,AUP,N,N,17,2,0,2,1,22
NSW,103,Banks,AH,1,29513,"QUARTLY, Allan",Australian Progressives,AUP,N,N,3,0,0,0,1,4
NSW,103,Banks,AH,2,29516,"ROSE, Ash",Australian Progressives,AUP,N,N,2,0,0,0,0,2
NSW,103,Banks,AI,0,29734,AI Ticket Votes,Nick Xenophon Team,XEN,N,N,1020,47,15,55,130,1267
NSW,103,Banks,AI,1,28492,"DALGLIESH, Aidan",Nick Xenophon Team,XEN,N,N,134,2,0,7,13,156
NSW,103,Banks,AI,2,28452,"DONA, Anthony",Nick Xenophon Team,XEN,N,N,7,0,0,0,1,8
NSW,103,Banks,AJ,0,29749,AJ Ticket Votes,Drug Law Reform,DRF,N,N,244,36,11,11,17,319
NSW,103,Banks,AJ,1,29301,"THORPE, Ray",Drug Law Reform,DRF,N,N,5,0,1,1,2,9
NSW,103,Banks,AJ,2,29309,"DOWSON, Stacey",Drug Law Reform,DRF,N,N,1,0,0,0,0,1
NSW,103,Banks,AK,0,29750,AK Ticket Votes,Sustainable Australia,SPP,N,N,117,6,2,6,7,138
NSW,103,Banks,AK,1,29086,"BOURKE, William",Sustainable Australia,SPP,N,N,21,0,0,0,1,22
NSW,103,Banks,AK,2,29087,"GRAHAM, Greg",Sustainable Australia,SPP,N,N,0,0,0,1,0,1
NSW,103,Banks,AL,0,29735,AL Ticket Votes,The Greens,GRN,N,N,3412,304,42,248,273,4279
NSW,103,Banks,AL,1,28428,"RHIANNON, Lee",The Greens,GRN,Y,Y,207,19,2,12,20,260
NSW,103,Banks,AL,2,28431,"OSBORNE, Michael",The Greens,GRN,N,N,10,2,0,0,1,13
NSW,103,Banks,AL,3,28432,"OAKLEY, Jane",The Greens,GRN,N,N,10,1,1,1,0,13
NSW,103,Banks,AL,4,28434,"JANARTHANA, Jananie",The Greens,GRN,N,N,3,0,0,0,0,3
NSW,103,Banks,AL,5,28435,"KONTELLIS, Marika",The Greens,GRN,N,N,0,0,0,0,1,1
NSW,103,Banks,AL,6,28459,"BRYANT, Gareth",The Greens,GRN,N,N,0,0,0,0,1,1
NSW,103,Banks,AL,7,28442,"HO, Christina",The Greens,GRN,N,N,7,4,0,0,0,11
NSW,103,Banks,AL,8,28444,"MAIDEN, Kathryn",The Greens,GRN,N,N,2,0,0,0,0,2
NSW,103,Banks,AL,9,28445,"GOODLASS, Ray",The Greens,GRN,N,N,0,0,0,0,0,0
NSW,103,Banks,AL,10,28446,"DONAYRE, Christine",The Greens,GRN,N,N,0,0,0,0,0,0
NSW,103,Banks,AL,11,28447,"PARKER, Kate",The Greens,GRN,N,N,3,0,0,0,0,3
NSW,103,Banks,AL,12,28448,"FERNANDES, Sarah",The Greens,GRN,N,N,7,1,1,0,3,12
NSW,103,Banks,AM,0,29739,AM Ticket Votes,Australian Liberty Alliance,ALA,N,N,432,25,2,17,48,524
NSW,103,Banks,AM,1,28798,"SMITH, Kirralie Jane",Australian Liberty Alliance,ALA,N,N,66,1,0,3,6,76
NSW,103,Banks,AM,2,28799,"ANDERSON, Gary",Australian Liberty Alliance,ALA,N,N,21,3,0,1,2,27
NSW,103,Banks,AN,0,29753,AN Ticket Votes,Renewable Energy Party,REP,N,N,92,9,3,9,13,126
NSW,103,Banks,AN,1,29364,"BREEN, Peter",Renewable Energy Party,REP,N,N,13,0,0,1,1,15
NSW,103,Banks,AN,2,29365,"PERROW, Susan",Renewable Energy Party,REP,N,N,0,0,0,0,1,1
NSW,103,Banks,AO,0,29754,AO Ticket Votes,Marijuana (HEMP) Party,HMP,N,N,363,40,7,17,19,446
NSW,103,Banks,AO,1,29368,"OLBOURNE, Jason Mark",Marijuana (HEMP) Party,HMP,N,N,25,1,2,1,0,29
NSW,103,Banks,AO,2,29371,"KATELARIS, Andrew John",Marijuana (HEMP) Party,HMP,N,N,6,0,0,0,0,6
NSW,103,Banks,UG,1,29315,"GRZIC, Warren",Independent,IND,N,N,5,0,0,0,1,6
NSW,103,Banks,UG,2,29487,"WARD, Jane",Independent,IND,N,N,1,0,0,0,0,1
NSW,103,Banks,UG,3,29081,"MUNDAY, Liam",Independent,IND,N,N,0,0,0,0,0,0
NSW,103,Banks,UG,4,28022,"LAMBERT, Bryan",Independent,IND,N,N,1,0,0,0,0,1
NSW,103,Banks,UG,5,29317,"WALLACE, Peter",Independent,IND,N,N,8,0,0,0,0,8
NSW,103,Banks,UG,6,28698,"WRIGHT, James",Independent,IND,N,N,0,0,0,0,0,0
NSW,103,Banks,UG,7,27978,"RZETELSKI, Joanna",Independent,IND,N,N,1,0,0,0,0,1
NSW,103,Banks,UG,8,28362,"LIM, Danny",Independent,IND,N,N,9,0,0,0,1,10
NSW,103,Banks,UG,9,28425,"CRUZE, Maree Ann",Antipaedophile Party,AAPP,N,N,0,0,0,0,0,0
NSW,103,Banks,UG,10,29527,"MULLER, Stephen",Independent,IND,N,N,0,0,0,0,2,2
NSW,103,Banks,UG,11,28012,"MULLER, Peter",Independent,IND,N,N,0,0,0,0,0,0
NSW,103,Banks,UG,12,28216,"COOPER, John",Independent,IND,N,N,1,0,0,0,1,2
NSW,103,Banks,UG,13,28002,"SPRUCE-PEET-BOYD, Santa",Independent,IND,N,N,0,0,0,0,0,0
NSW,103,Banks,UG,14,28162,"ASH, David",Independent,IND,N,N,1,0,0,0,0,1
NSW,103,Banks,UG,15,29257,"SMITH, Nigel James",Independent,IND,N,N,0,0,0,0,0,0
NSW,103,Banks,UG,16,29490,"POULSEN, Ron",,,N,N,0,0,0,0,0,0
NSW,103,Banks,UG,17,29574,"GOOLEY, Peter",Independent,IND,N,N,2,0,0,0,0,2
NSW,103,Banks,UG,18,28364,"CHAPMAN, Nick",Independent,IND,N,N,6,0,0,0,1,7
NSW,103,Banks,UG,19,29600,"BROWN, Leonard",Independent,IND,N,N,2,0,0,0,0,2
NSW,103,Banks,UG,20,29362,"TSAY, Richelle Girado",Independent,IND,N,N,0,1,1,0,0,2
NSW,104,Barton,A,0,29730,A Ticket Votes,Health Australia Party,NMP,N,N,801,91,23,52,58,1025
NSW,104,Barton,A,1,28378,"PATTERSON, Andrew James",Health Australia Party,NMP,N,N,98,5,3,3,7,116
NSW,104,Barton,A,2,28379,"PAFF, Leanne",Health Australia Party,NMP,N,N,9,2,1,1,0,13
NSW,104,Barton,B,0,29745,B Ticket Votes,Seniors United Party of Australia,SUN,N,N,282,10,1,12,34,339
NSW,104,Barton,B,1,29066,"EVANS, Gillian",Seniors United Party of Australia,SUN,N,N,19,0,1,0,2,22
NSW,104,Barton,B,2,29072,"KOLIADIS, Kerry",Seniors United Party of Australia,SUN,N,N,10,2,0,1,0,13
NSW,104,Barton,B,3,29077,"OSBORNE, Chris",Seniors United Party of Australia,SUN,N,N,0,0,0,0,0,0
NSW,104,Barton,C,0,29741,C Ticket Votes,Family First,FFP,N,N,768,76,27,44,44,959
NSW,104,Barton,C,1,28833,"JOBE, Phil",Family First,FFP,N,N,33,6,2,2,4,47
NSW,104,Barton,C,2,28835,"VINCENT, Sally",Family First,FFP,N,N,13,1,0,0,3,17
NSW,104,Barton,C,3,28837,"McCAFFREY, Simon",Family First,FFP,N,N,5,0,0,0,1,6
NSW,104,Barton,D,0,29743,D Ticket Votes,Liberal Democrats,LDP,N,N,2232,221,50,161,134,2798
NSW,104,Barton,D,1,28846,"LEYONHJELM, David",Liberal Democrats,LDP,Y,Y,94,13,2,5,5,119
NSW,104,Barton,D,2,28850,"KENNARD, Sam",Liberal Democrats,LDP,N,N,11,1,0,1,0,13
NSW,104,Barton,E,0,29732,E Ticket Votes,VOTEFLUX.ORG | Upgrade Democracy!,FLUX,N,N,192,9,5,7,12,225
NSW,104,Barton,E,1,28369,"LOPEZ, Steven",VOTEFLUX.ORG | Upgrade Democracy!,FLUX,N,N,7,1,0,0,1,9
NSW,104,Barton,E,2,28372,"SPATARO, Nathan",VOTEFLUX.ORG | Upgrade Democracy!,FLUX,N,N,2,0,0,0,0,2
NSW,104,Barton,F,0,29736,F Ticket Votes,Liberal & Nationals,LPNP,N,N,21679,1390,271,960,1899,26199
NSW,104,Barton,F,1,28478,"PAYNE, Marise",Liberal,LP,Y,Y,479,32,6,22,74,613
NSW,104,Barton,F,2,28479,"SINODINOS, Arthur",Liberal,LP,Y,Y,71,6,1,2,16,96
NSW,104,Barton,F,3,28480,"NASH, Fiona",The Nationals,NP,Y,Y,47,2,1,1,6,57
NSW,104,Barton,F,4,28481,"FIERRAVANTI-WELLS, Concetta",Liberal,LP,Y,Y,22,0,1,1,0,24
