2022 Federal Election Senate First Preferences By Polling Place for Division 195 [Please Note: These results are not final. Event:27966 Phase:PostElection Generated:2022-05-22T11:49:26 Cycle:6c9d3b19-37c4-4379-9a72-7a34850cb5be Created:2022-05-22T11:47:28 Environment:PROD Site:CANBERRA Server:VTR03 Version:10.9.9.0]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceNm,Group,CandidateID,BallotPosition,CandidateDetails,PartyNm,OrdinaryVotes
TAS,195,Franklin,8497,Bellerive,C,36517,2,"THOMAS-WURTH, Virginia",Animal Justice Party,0
TAS,195,Franklin,8497,Bellerive,C,0,9998,Unapportioned,Animal Justice Party,9
TAS,195,Franklin,8497,Bellerive,D,37940,0,D Above-the-line Votes,Australian Labor Party,0
TAS,195,Franklin,8497,Bellerive,D,37063,1,"URQUHART, Anne",Australian Labor Party,0
TAS,195,Franklin,8497,Bellerive,D,37079,2,"POLLEY, Helen",Australian Labor Party,0
TAS,195,Franklin,8497,Bellerive,D,37085,3,"RAINBIRD, Kate",Australian Labor Party,0
TAS,195,Franklin,8497,Bellerive,D,37103,4,"HULME, Daniel",Australian Labor Party,0
TAS,195,Franklin,8497,Bellerive,D,37113,5,"ROBERTS, Wayne",Australian Labor Party,0
TAS,195,Franklin,8497,Bellerive,D,37119,6,"GOURLAY, Chris",Australian Labor Party,0
TAS,195,Franklin,8497,Bellerive,D,0,9998,Unapportioned,Australian Labor Party,295
TAS,195,Franklin,8497,Bellerive,E,37942,0,E Above-the-line Votes,Legalise Cannabis Australia,0
TAS,195,Franklin,8497,Bellerive,E,37610,1,"OWEN, Matt",Legalise Cannabis Australia,0
TAS,195,Franklin,8497,Bellerive,E,37612,2,"FITZGIBBON, Oliver",Legalise Cannabis Australia,0
TAS,195,Franklin,8497,Bellerive,E,0,9998,Unapportioned,Legalise Cannabis Australia,23
TAS,195,Franklin,8497,Bellerive,F,37933,0,F Above-the-line Votes,"Shooters, Fishers and Farmers Party",0
TAS,195,Franklin,8497,Bellerive,F,36364,1,"WILLIAMS, Ray","Shooters, Fishers and Farmers Party",0
TAS,195,Franklin,8497,Bellerive,F,36369,2,"DI FALCO, Carlo","Shooters, Fishers and Farmers Party",0
TAS,195,Franklin,8497,Bellerive,F,36372,3,"JONES, Brenton Ronald","Shooters, Fishers and Farmers Party",0
TAS,195,Franklin,8497,Bellerive,F,0,9998,Unapportioned,"Shooters, Fishers and Farmers Party",6
TAS,195,Franklin,8497,Bellerive,G,37943,0,G Above-the-line Votes,Australian Federation Party,0
TAS,195,Franklin,8497,Bellerive,G,37791,1,"BROOMHALL, Ray",Australian Federation Party,0
TAS,195,Franklin,8497,Bellerive,G,37793,2,"STRINGER, Justin",Australian Federation Party,0
TAS,195,Franklin,8497,Bellerive,G,0,9998,Unapportioned,Australian Federation Party,1
TAS,195,Franklin,8497,Bellerive,H,37931,0,H Above-the-line Votes,The Local Party,0
TAS,195,Franklin,8497,Bellerive,H,37054,1,"MINSHULL, Leanne",The Local Party,0
TAS,195,Franklin,8497,Bellerive,H,37062,2,"POULTON, Linda",The Local Party,0
TAS,195,Franklin,8497,Bellerive,H,37066,3,"VAN RAAY, Lara",The Local Party,0
TAS,195,Franklin,8497,Bellerive,H,0,9998,Unapportioned,The Local Party,37
TAS,195,Franklin,8497,Bellerive,I,37938,0,I Above-the-line Votes,The Greens,0
TAS,195,Franklin,8497,Bellerive,I,37423,1,"WHISH-WILSON, Peter",The Greens,0
TAS,195,Franklin,8497,Bellerive,I,37427,2,"BLEYER, Vanessa",The Greens,0
TAS,195,Franklin,8497,Bellerive,I,37431,3,"BADGER, Tabatha",The Greens,0
TAS,195,Franklin,8497,Bellerive,I,0,9998,Unapportioned,The Greens,279
TAS,195,Franklin,8497,Bellerive,J,37935,0,J Above-the-line Votes,Liberal Democrats,0
